"obs_site","ant","tag_id","run","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","species"
"LMJ","ADULT FISH RETURN","3D9.1BF1B686D8","Summer","ALTULC","Upper Salmon","2006-05-13","Observation","2006-05-23 00:10:06","W",90,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF1B686D8","Summer","ALTULC","Upper Salmon","2006-05-13","Observation","2006-05-23 21:41:06","W",90,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF1B686D8","Summer","ALTULC","Upper Salmon","2006-05-13","Observation","2006-05-23 21:41:09","W",90,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF1B68A48","Summer","ALTULC","Upper Salmon","2006-05-09","Observation","2006-05-26 09:40:10","W",98,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF1B68A48","Summer","ALTULC","Upper Salmon","2006-05-09","Observation","2006-05-26 09:40:11","W",98,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF1B68C9A","Summer","ALTULC","Upper Salmon","2006-05-05","Observation","2006-05-20 23:18:58","W",102,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF1B68C9A","Summer","ALTULC","Upper Salmon","2006-05-05","Observation","2006-05-20 23:18:59","W",102,FALSE,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF1B78975","Summer","ALTULC","Upper Salmon","2006-05-06","Observation","2006-05-20 19:45:22","W",92,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF1B78975","Summer","ALTULC","Upper Salmon","2006-05-06","Observation","2006-05-20 19:45:24","W",92,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF1B78DE1","Summer","ALTULC","Upper Salmon","2006-05-10","Observation","2006-05-24 14:00:15","W",87,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF1B78DE1","Summer","ALTULC","Upper Salmon","2006-05-10","Observation","2006-05-24 14:00:20","W",87,FALSE,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF1B78F67","Summer","ALTULC","Upper Salmon","2006-05-04","Observation","2006-05-17 21:30:48","W",98,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF1B78F67","Summer","ALTULC","Upper Salmon","2006-05-04","Observation","2006-05-17 21:30:50","W",98,FALSE,"sockeye"
"GRJ","ADULT FISH RETURN","3D9.1BF1CFB214","Summer","ALTULC","Upper Salmon","2006-05-09","Observation","2006-05-20 04:11:34","W",90,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF1CFB214","Summer","ALTULC","Upper Salmon","2006-05-09","Observation","2006-05-26 11:51:39","W",90,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF1CFB214","Summer","ALTULC","Upper Salmon","2006-05-09","Observation","2006-05-26 11:51:41","W",90,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1BF1CFB8D7","Summer","ALTULC","Upper Salmon","2006-05-06","Observation","2006-05-17 21:44:39","W",98,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF1CFB8D7","Summer","ALTULC","Upper Salmon","2006-05-06","Observation","2006-05-17 21:44:41","W",98,FALSE,"sockeye"
"GOJ","ADULT FISH RETURN","3D9.1BF1CFB8D7","Summer","ALTULC","Upper Salmon","2006-05-06","Observation","2006-05-20 16:28:12","W",98,FALSE,"sockeye"
"GOJ","ADULT FISH RETURN","3D9.1BF1CFB8D7","Summer","ALTULC","Upper Salmon","2006-05-06","Observation","2006-05-20 16:28:13","W",98,FALSE,"sockeye"
"LMJ","B-DIVERSION","3D9.1BF1CFB8D7","Summer","ALTULC","Upper Salmon","2006-05-06","Observation","2006-05-21 20:12:33","W",98,FALSE,"sockeye"
"LMJ","B-DIVERSION","3D9.1BF1CFB8D7","Summer","ALTULC","Upper Salmon","2006-05-06","Observation","2006-05-21 20:12:34","W",98,FALSE,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF1CFC0C4","Summer","ALTULC","Upper Salmon","2006-05-11","Observation","2006-05-21 07:22:20","W",96,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF1CFC0C4","Summer","ALTULC","Upper Salmon","2006-05-11","Observation","2006-05-21 07:22:22","W",96,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF1CFCD5A","Summer","ALTULC","Upper Salmon","2006-05-04","Observation","2006-05-21 07:19:28","W",97,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF1CFCD5A","Summer","ALTULC","Upper Salmon","2006-05-04","Observation","2006-05-21 07:19:29","W",97,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF1CFCD5A","Summer","ALTULC","Upper Salmon","2006-05-04","Observation","2006-05-25 04:57:02","W",97,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF1CFCD5A","Summer","ALTULC","Upper Salmon","2006-05-04","Observation","2006-05-25 04:57:04","W",97,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF1CFCE09","Summer","ALTULC","Upper Salmon","2006-05-13","Observation","2006-05-24 19:47:29","W",91,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF1CFCE09","Summer","ALTULC","Upper Salmon","2006-05-13","Observation","2006-05-24 19:47:30","W",91,FALSE,"sockeye"
"LMJ","B-DIVERSION","3D9.1BF1D0B071","Summer","ALTULC","Upper Salmon","2006-05-05","Observation","2006-05-18 19:35:47","W",90,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF1D0B071","Summer","ALTULC","Upper Salmon","2006-05-05","Observation","2006-05-18 19:36:07","W",90,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF1D0B071","Summer","ALTULC","Upper Salmon","2006-05-05","Observation","2006-05-19 19:41:11","W",90,FALSE,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF1D47546","Summer","ALTULC","Upper Salmon","2006-05-12","Observation","2006-05-20 07:11:59","W",102,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF1D47546","Summer","ALTULC","Upper Salmon","2006-05-12","Observation","2006-05-20 07:12:01","W",102,FALSE,"sockeye"
"LMJ","B-DIVERSION","3D9.1BF1D47546","Summer","ALTULC","Upper Salmon","2006-05-12","Observation","2006-05-23 20:49:12","W",102,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF1D47546","Summer","ALTULC","Upper Salmon","2006-05-12","Observation","2006-05-23 21:06:16","W",102,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF1D48A5F","Summer","ALTULC","Upper Salmon","2006-05-13","Observation","2006-05-23 13:46:56","W",89,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF1D48A5F","Summer","ALTULC","Upper Salmon","2006-05-13","Observation","2006-05-23 13:46:58","W",89,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF1D48A5F","Summer","ALTULC","Upper Salmon","2006-05-13","Observation","2006-05-24 20:28:10","W",89,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF1D48A5F","Summer","ALTULC","Upper Salmon","2006-05-13","Observation","2006-05-24 20:28:11","W",89,FALSE,"sockeye"
"GRJ","ADULT FISH RETURN","3D9.1BF1D49FF3","Summer","ALTULC","Upper Salmon","2006-05-10","Observation","2006-05-18 13:12:01","W",98,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF1D49FF3","Summer","ALTULC","Upper Salmon","2006-05-10","Observation","2006-05-28 01:10:34","W",98,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF1D49FF3","Summer","ALTULC","Upper Salmon","2006-05-10","Observation","2006-05-28 01:10:35","W",98,FALSE,"sockeye"
"GOJ","ADULT FISH RETURN","3D9.1BF1D4A0B1","Summer","ALTULC","Upper Salmon","2006-05-08","Observation","2006-05-31 00:48:37","W",82,FALSE,"sockeye"
