"obs_site","ant","tag_id","run","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","species"
"GOJ","A-RACEWAY / RIVER EXIT","3D9.1C2D8E7F3B","Summer","AMERR","South Fork Clearwater","2011-04-21","Observation","2011-05-09 11:44:55","W",167,TRUE,"steelhead"
"ESANIS",NA,"3D9.1C2D8E7F3B","Summer","AMERR","South Fork Clearwater","2011-04-21","Recovery","2011-09-12 00:00:00","W",167,FALSE,"steelhead"
"GRJ","A-SEPARATOR GATE","3D9.1C2D8E84F7","Summer","AMERR","South Fork Clearwater","2011-04-24","Observation","2011-05-10 06:40:43","W",189,FALSE,"steelhead"
"GRJ","RACEWAY WEST / RIVER EXIT","3D9.1C2D8E84F7","Summer","AMERR","South Fork Clearwater","2011-04-24","Observation","2011-05-10 06:40:50","W",189,TRUE,"steelhead"
"GOJ","B-SEPARATOR GATE","3D9.1C2D8F921D","Summer","AMERR","South Fork Clearwater","2011-05-02","Observation","2011-05-13 21:57:13","W",192,FALSE,"steelhead"
"GOJ","B-RACEWAY / RIVER EXIT","3D9.1C2D8F921D","Summer","AMERR","South Fork Clearwater","2011-05-02","Observation","2011-05-13 21:57:16","W",192,TRUE,"steelhead"
"ESANIS",NA,"3D9.1C2D8F921D","Summer","AMERR","South Fork Clearwater","2011-05-02","Recovery","2011-10-27 12:00:00","W",192,FALSE,"steelhead"
"JDJ","RIVER EXIT","3D9.1C2CBDAA10","Summer","ASOTIC","Lower Snake-Asotin","2010-10-18","Observation","2011-05-07 09:45:11","W",134,FALSE,"steelhead"
"JDJ","RIVER EXIT","3D9.1C2CBDAA10","Summer","ASOTIC","Lower Snake-Asotin","2010-10-18","Observation","2011-05-07 09:45:12","W",134,FALSE,"steelhead"
"LMJ","FULL FLOW BYPASS","3D9.1C2D103306","Summer","ASOTIC","Lower Snake-Asotin","2010-04-20","Observation","2011-04-14 18:47:48","W",118,FALSE,"steelhead"
"ACB","5-ANTENNA PARALLEL ARRAY","3D9.1C2D103306","Summer","ASOTIC","Lower Snake-Asotin","2010-04-20","Observation","2010-08-24 20:09:18","W",118,FALSE,"steelhead"
"LMJ","FULL FLOW BYPASS","3D9.1C2D103306","Summer","ASOTIC","Lower Snake-Asotin","2010-04-20","Observation","2011-04-14 18:47:50","W",118,FALSE,"steelhead"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D103306","Summer","ASOTIC","Lower Snake-Asotin","2010-04-20","Observation","2011-04-19 04:26:56","W",118,FALSE,"steelhead"
"GOJ","FULL FLOW BYPASS","3D9.1C2D103306","Summer","ASOTIC","Lower Snake-Asotin","2010-04-20","Observation","2011-04-05 10:48:06","W",118,FALSE,"steelhead"
"GOJ","FULL FLOW BYPASS","3D9.1C2D103306","Summer","ASOTIC","Lower Snake-Asotin","2010-04-20","Observation","2011-04-05 10:48:08","W",118,FALSE,"steelhead"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D103306","Summer","ASOTIC","Lower Snake-Asotin","2010-04-20","Observation","2011-04-19 04:26:59","W",118,FALSE,"steelhead"
"GRA","WEIR 732","3D9.1C2D1050C5","Summer","ASOTIC","Lower Snake-Asotin","2009-05-25","Observation","2012-03-21 18:36:43","W",195,FALSE,"steelhead"
"GRA","WEIR 733","3D9.1C2D1050C5","Summer","ASOTIC","Lower Snake-Asotin","2009-05-25","Observation","2012-03-18 15:15:57","W",195,FALSE,"steelhead"
"ACB","5-ANTENNA PARALLEL ARRAY","3D9.1C2D1050C5","Summer","ASOTIC","Lower Snake-Asotin","2009-05-25","Observation","2012-03-28 11:56:28","W",195,FALSE,"steelhead"
"ICH","LEFT LADDER WEIR 438 [O/S]","3D9.1C2D1050C5","Summer","ASOTIC","Lower Snake-Asotin","2009-05-25","Observation","2011-11-06 10:18:38","W",195,FALSE,"steelhead"
"ACB","5-ANTENNA PARALLEL ARRAY","3D9.1C2D1050C5","Summer","ASOTIC","Lower Snake-Asotin","2009-05-25","Observation","2012-04-15 02:58:24","W",195,FALSE,"steelhead"
"CCA","UPSTREAM ANTENNA","3D9.1C2D1050C5","Summer","ASOTIC","Lower Snake-Asotin","2009-05-25","Observation","2012-04-03 23:00:26","W",195,FALSE,"steelhead"
"CCA","UPSTREAM ANTENNA","3D9.1C2D1050C5","Summer","ASOTIC","Lower Snake-Asotin","2009-05-25","Observation","2012-04-12 23:09:04","W",195,FALSE,"steelhead"
"MC2","WEIR 312","3D9.1C2D1050C5","Summer","ASOTIC","Lower Snake-Asotin","2009-05-25","Observation","2011-11-01 21:18:44","W",195,FALSE,"steelhead"
"BO1","VERTICAL SLOT DETECTORS","3D9.1C2D1050C5","Summer","ASOTIC","Lower Snake-Asotin","2009-05-25","Observation","2011-08-13 11:33:25","W",195,FALSE,"steelhead"
"MC2","WEIR 312","3D9.1C2D1050C5","Summer","ASOTIC","Lower Snake-Asotin","2009-05-25","Observation","2011-11-01 21:18:45","W",195,FALSE,"steelhead"
"ICH","LEFT LADDER WEIR 438 [O/S]","3D9.1C2D1050C5","Summer","ASOTIC","Lower Snake-Asotin","2009-05-25","Observation","2011-11-06 10:18:37","W",195,FALSE,"steelhead"
"LMJ","B-RACEWAY","3D9.1C2D1050C5","Summer","ASOTIC","Lower Snake-Asotin","2009-05-25","Observation","2009-06-01 03:15:18","W",195,TRUE,"steelhead"
"LMJ","B-RACEWAY","3D9.1C2D1050C5","Summer","ASOTIC","Lower Snake-Asotin","2009-05-25","Observation","2009-06-01 03:15:19","W",195,TRUE,"steelhead"
"CCA","DOWNSTREAM ANTENNA","3D9.1C2D1050C5","Summer","ASOTIC","Lower Snake-Asotin","2009-05-25","Observation","2012-04-12 23:09:11","W",195,FALSE,"steelhead"
"ASOTIC",NA,"3D9.1C2D1050C5","Summer","ASOTIC","Lower Snake-Asotin","2009-05-25","Recapture","2012-04-18 10:00:00","W",195,FALSE,"steelhead"
"GRA","WEIR 733","3D9.1C2D1050C5","Summer","ASOTIC","Lower Snake-Asotin","2009-05-25","Observation","2012-03-21 18:42:08","W",195,FALSE,"steelhead"
"BO1","VERTICAL SLOT DETECTORS","3D9.1C2D1050C5","Summer","ASOTIC","Lower Snake-Asotin","2009-05-25","Observation","2011-08-13 11:35:29","W",195,FALSE,"steelhead"
"ACM","UPSTREAM ARRAY","3D9.1C2D1050C5","Summer","ASOTIC","Lower Snake-Asotin","2009-05-25","Observation","2012-03-24 02:30:41","W",195,FALSE,"steelhead"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D1078F3","Summer","ASOTIC","Lower Snake-Asotin","2009-11-01","Observation","2011-04-03 11:31:23","W",84,FALSE,"steelhead"
"ACB","5-ANTENNA PARALLEL ARRAY","3D9.1C2D1078F3","Summer","ASOTIC","Lower Snake-Asotin","2009-11-01","Observation","2010-10-11 18:54:50","W",84,FALSE,"steelhead"
"LMJ","FULL FLOW BYPASS","3D9.1C2D1078F3","Summer","ASOTIC","Lower Snake-Asotin","2009-11-01","Observation","2011-04-07 01:46:36","W",84,FALSE,"steelhead"
"LMJ","FULL FLOW BYPASS","3D9.1C2D1078F3","Summer","ASOTIC","Lower Snake-Asotin","2009-11-01","Observation","2011-04-07 01:46:39","W",84,FALSE,"steelhead"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D1078F3","Summer","ASOTIC","Lower Snake-Asotin","2009-11-01","Observation","2011-04-03 11:31:25","W",84,FALSE,"steelhead"
"GOJ","FULL FLOW BYPASS","3D9.1C2D1078F3","Summer","ASOTIC","Lower Snake-Asotin","2009-11-01","Observation","2011-04-05 12:47:54","W",84,FALSE,"steelhead"
"GOJ","FULL FLOW BYPASS","3D9.1C2D1078F3","Summer","ASOTIC","Lower Snake-Asotin","2009-11-01","Observation","2011-04-05 12:47:52","W",84,FALSE,"steelhead"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D3C05BD","Summer","ASOTIC","Lower Snake-Asotin","2011-03-25","Observation","2011-03-28 14:06:31","W",155,FALSE,"steelhead"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3C05BD","Summer","ASOTIC","Lower Snake-Asotin","2011-03-25","Observation","2011-03-28 14:06:34","W",155,FALSE,"steelhead"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2D3C99DC","Summer","ASOTIC","Lower Snake-Asotin","2010-05-26","Observation","2011-04-07 11:24:38","W",130,FALSE,"steelhead"
"LMJ","B-DIVERSION","3D9.1C2D3C99DC","Summer","ASOTIC","Lower Snake-Asotin","2010-05-26","Observation","2011-04-07 08:04:31","W",130,FALSE,"steelhead"
"GOJ","FULL FLOW BYPASS","3D9.1C2D3C99DC","Summer","ASOTIC","Lower Snake-Asotin","2010-05-26","Observation","2011-04-05 16:14:03","W",130,FALSE,"steelhead"
"GOJ","FULL FLOW BYPASS","3D9.1C2D3C99DC","Summer","ASOTIC","Lower Snake-Asotin","2010-05-26","Observation","2011-04-05 16:14:06","W",130,FALSE,"steelhead"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3C99DC","Summer","ASOTIC","Lower Snake-Asotin","2010-05-26","Observation","2011-04-03 09:27:11","W",130,FALSE,"steelhead"
"ACB","5-ANTENNA PARALLEL ARRAY","3D9.1C2D3C99DC","Summer","ASOTIC","Lower Snake-Asotin","2010-05-26","Observation","2010-05-27 21:00:14","W",130,FALSE,"steelhead"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D3C99DC","Summer","ASOTIC","Lower Snake-Asotin","2010-05-26","Observation","2011-04-03 09:27:09","W",130,FALSE,"steelhead"
"GRJ","RACEWAY EAST","3D9.1C2D3CB0B0","Summer","ASOTIC","Lower Snake-Asotin","2010-05-26","Observation","2011-05-05 13:15:11","W",117,TRUE,"steelhead"
"ACB","5-ANTENNA PARALLEL ARRAY","3D9.1C2D3CB0B0","Summer","ASOTIC","Lower Snake-Asotin","2010-05-26","Observation","2010-05-27 02:26:28","W",117,FALSE,"steelhead"
"GRJ","RACEWAY EAST","3D9.1C2D3CB0B0","Summer","ASOTIC","Lower Snake-Asotin","2010-05-26","Observation","2011-05-05 13:15:10","W",117,TRUE,"steelhead"
"ACB","5-ANTENNA PARALLEL ARRAY","3D9.1C2D3F27F4","Summer","ASOTIC","Lower Snake-Asotin","2011-03-11","Observation","2011-04-01 23:05:03","W",717,FALSE,"steelhead"
"AFC","NORTH FORK ASOTIN CREEK ARRAY","3D9.1C2D3F27F4","Summer","ASOTIC","Lower Snake-Asotin","2011-03-11","Observation","2011-04-01 05:33:46","W",717,FALSE,"steelhead"
"AFC","NORTH FORK ASOTIN CREEK ARRAY","3D9.1C2D3F27F4","Summer","ASOTIC","Lower Snake-Asotin","2011-03-11","Observation","2011-03-15 11:50:06","W",717,FALSE,"steelhead"
"GRJ","ADULT FISH RETURN","3D9.1C2D3F27F4","Summer","ASOTIC","Lower Snake-Asotin","2011-03-11","Observation","2011-04-09 12:48:16","W",717,FALSE,"steelhead"
"AFC","MAINSTEM ASOTIN CREEK ARRAY","3D9.1C2D3F27F4","Summer","ASOTIC","Lower Snake-Asotin","2011-03-11","Observation","2011-04-01 05:34:14","W",717,FALSE,"steelhead"
"GOJ","A-RACEWAY / RIVER EXIT","3D9.1C2D3F4FD4","Summer","ASOTIC","Lower Snake-Asotin","2010-10-23","Observation","2011-05-07 00:50:27","W",85,TRUE,"steelhead"
"GOJ","A-RACEWAY / RIVER EXIT","3D9.1C2D3F4FD4","Summer","ASOTIC","Lower Snake-Asotin","2010-10-23","Observation","2011-05-07 00:50:28","W",85,TRUE,"steelhead"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3F5225","Summer","ASOTIC","Lower Snake-Asotin","2010-10-31","Observation","2011-05-06 17:08:18","W",118,FALSE,"steelhead"
"LMJ","A-RACEWAY","3D9.1C2D3F5225","Summer","ASOTIC","Lower Snake-Asotin","2010-10-31","Observation","2011-05-10 21:13:41","W",118,TRUE,"steelhead"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D3F5225","Summer","ASOTIC","Lower Snake-Asotin","2010-10-31","Observation","2011-05-06 17:08:16","W",118,FALSE,"steelhead"
"LMJ","A-RACEWAY","3D9.1C2D3F5225","Summer","ASOTIC","Lower Snake-Asotin","2010-10-31","Observation","2011-05-10 21:13:42","W",118,TRUE,"steelhead"
"GRA","WEIR 731","3D9.1C2D3FC5CC","Summer","ASOTIC","Lower Snake-Asotin","2011-03-10","Observation","2011-03-31 04:26:09","W",716,FALSE,"steelhead"
"ASOTIC",NA,"3D9.1C2D3FC5CC","Summer","ASOTIC","Lower Snake-Asotin","2011-03-10","Recapture","2011-03-14 10:00:00","W",716,FALSE,"steelhead"
"ACB","5-ANTENNA PARALLEL ARRAY","3D9.1C2D3FC5CC","Summer","ASOTIC","Lower Snake-Asotin","2011-03-10","Observation","2011-03-23 22:36:15","W",716,FALSE,"steelhead"
"GRA","WEIR 730","3D9.1C2D3FC5CC","Summer","ASOTIC","Lower Snake-Asotin","2011-03-10","Observation","2011-03-31 04:28:13","W",716,FALSE,"steelhead"
"JDJ","RIVER EXIT","3D9.1C2D3FD80D","Summer","ASOTIC","Lower Snake-Asotin","2010-06-13","Observation","2011-06-10 01:13:41","W",124,FALSE,"steelhead"
"JDJ","RIVER EXIT","3D9.1C2D3FD80D","Summer","ASOTIC","Lower Snake-Asotin","2010-06-13","Observation","2011-06-10 01:13:40","W",124,FALSE,"steelhead"
"GOJ","FULL FLOW BYPASS","3D9.1C2D3FE3A8","Summer","ASOTIC","Lower Snake-Asotin","2011-03-21","Observation","2011-04-25 01:12:49","W",144,FALSE,"steelhead"
"GOJ","FULL FLOW BYPASS","3D9.1C2D3FE3A8","Summer","ASOTIC","Lower Snake-Asotin","2011-03-21","Observation","2011-04-25 01:12:51","W",144,FALSE,"steelhead"
"GRJ","ADULT FISH RETURN","3D9.1C2D3FE3A8","Summer","ASOTIC","Lower Snake-Asotin","2011-03-21","Observation","2011-03-25 03:39:08","W",144,FALSE,"steelhead"
"GOJ","A-RACEWAY / RIVER EXIT","3D9.1C2D4141EA","Summer","ASOTIC","Lower Snake-Asotin","2010-12-16","Observation","2011-04-29 07:38:45","W",103,FALSE,"steelhead"
"GOJ","A-RACEWAY / RIVER EXIT","3D9.1C2D4141EA","Summer","ASOTIC","Lower Snake-Asotin","2010-12-16","Observation","2011-04-29 07:38:44","W",103,FALSE,"steelhead"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D78165B","Summer","ASOTIC","Lower Snake-Asotin","2011-06-03","Observation","2011-06-09 01:21:32","W",161,FALSE,"steelhead"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D78165B","Summer","ASOTIC","Lower Snake-Asotin","2011-06-03","Observation","2011-06-09 01:21:35","W",161,FALSE,"steelhead"
"GOJ","FULL FLOW BYPASS","3D9.1C2D78165B","Summer","ASOTIC","Lower Snake-Asotin","2011-06-03","Observation","2011-06-06 12:29:52","W",161,FALSE,"steelhead"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D7816C2","Summer","ASOTIC","Lower Snake-Asotin","2011-04-01","Observation","2011-04-03 17:17:52","W",157,FALSE,"steelhead"
"MCJ","FULL FLOW BYPASS","3D9.1C2D7816C2","Summer","ASOTIC","Lower Snake-Asotin","2011-04-01","Observation","2011-04-11 00:24:22","W",157,FALSE,"steelhead"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D7816C2","Summer","ASOTIC","Lower Snake-Asotin","2011-04-01","Observation","2011-04-03 17:17:51","W",157,FALSE,"steelhead"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D7816C2","Summer","ASOTIC","Lower Snake-Asotin","2011-04-01","Observation","2011-04-09 00:57:26","W",157,FALSE,"steelhead"
"MCJ","FULL FLOW BYPASS","3D9.1C2D7816C2","Summer","ASOTIC","Lower Snake-Asotin","2011-04-01","Observation","2011-04-11 00:24:25","W",157,FALSE,"steelhead"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D7816C2","Summer","ASOTIC","Lower Snake-Asotin","2011-04-01","Observation","2011-04-09 00:57:23","W",157,FALSE,"steelhead"
"ASOTIC",NA,"3D9.1C2D783541","Summer","ASOTIC","Lower Snake-Asotin","2011-04-10","Recapture","2011-04-11 10:23:00","W",116,FALSE,"steelhead"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D783541","Summer","ASOTIC","Lower Snake-Asotin","2011-04-10","Observation","2011-05-20 03:41:16","W",116,FALSE,"steelhead"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D783541","Summer","ASOTIC","Lower Snake-Asotin","2011-04-10","Observation","2011-05-20 03:41:18","W",116,FALSE,"steelhead"
"GRJ","BYPASS RIVER EXIT","3D9.1C2D7B0E72","Summer","ASOTIC","Lower Snake-Asotin","2011-04-08","Observation","2011-04-14 02:30:03","W",160,FALSE,"steelhead"
"GOJ","FULL FLOW BYPASS","3D9.1C2D7B0E72","Summer","ASOTIC","Lower Snake-Asotin","2011-04-08","Observation","2011-04-17 15:51:44","W",160,FALSE,"steelhead"
"GOJ","FULL FLOW BYPASS","3D9.1C2D7B0E72","Summer","ASOTIC","Lower Snake-Asotin","2011-04-08","Observation","2011-04-17 15:51:41","W",160,FALSE,"steelhead"
"GRJ","BYPASS RIVER EXIT","3D9.1C2D7B0E72","Summer","ASOTIC","Lower Snake-Asotin","2011-04-08","Observation","2011-04-14 02:30:02","W",160,FALSE,"steelhead"
"LMJ","FULL FLOW BYPASS","3D9.1C2D80EE26","Summer","ASOTIC","Lower Snake-Asotin","2011-04-08","Observation","2011-04-24 12:11:46","W",160,FALSE,"steelhead"
"LMJ","FULL FLOW BYPASS","3D9.1C2D80EE26","Summer","ASOTIC","Lower Snake-Asotin","2011-04-08","Observation","2011-04-24 12:11:49","W",160,FALSE,"steelhead"
"GOJ","FULL FLOW BYPASS","3D9.1C2D80EE26","Summer","ASOTIC","Lower Snake-Asotin","2011-04-08","Observation","2011-04-22 20:49:43","W",160,FALSE,"steelhead"
"GOJ","FULL FLOW BYPASS","3D9.1C2D80EE26","Summer","ASOTIC","Lower Snake-Asotin","2011-04-08","Observation","2011-04-22 20:49:41","W",160,FALSE,"steelhead"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D80F9F6","Summer","ASOTIC","Lower Snake-Asotin","2011-06-02","Observation","2011-06-07 22:10:25","W",154,FALSE,"steelhead"
"GOJ","FULL FLOW BYPASS","3D9.1C2D80F9F6","Summer","ASOTIC","Lower Snake-Asotin","2011-06-02","Observation","2011-06-07 06:38:28","W",154,FALSE,"steelhead"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D80F9F6","Summer","ASOTIC","Lower Snake-Asotin","2011-06-02","Observation","2011-06-07 22:10:26","W",154,FALSE,"steelhead"
"MCJ","FULL FLOW BYPASS","3D9.1C2D83FC51","Summer","ASOTIC","Lower Snake-Asotin","2011-04-17","Observation","2011-04-28 00:55:40","W",153,FALSE,"steelhead"
"GOJ","FULL FLOW BYPASS","3D9.1C2D83FC51","Summer","ASOTIC","Lower Snake-Asotin","2011-04-17","Observation","2011-04-22 13:28:22","W",153,FALSE,"steelhead"
"GRJ","BYPASS RIVER EXIT","3D9.1C2D83FC51","Summer","ASOTIC","Lower Snake-Asotin","2011-04-17","Observation","2011-04-20 06:27:33","W",153,FALSE,"steelhead"
"GOJ","FULL FLOW BYPASS","3D9.1C2D83FC51","Summer","ASOTIC","Lower Snake-Asotin","2011-04-17","Observation","2011-04-22 13:28:25","W",153,FALSE,"steelhead"
"MCJ","FULL FLOW BYPASS","3D9.1C2D83FC51","Summer","ASOTIC","Lower Snake-Asotin","2011-04-17","Observation","2011-04-28 00:55:43","W",153,FALSE,"steelhead"
"GRJ","RCWY-10 GATE","3D9.1C2D83FC51","Summer","ASOTIC","Lower Snake-Asotin","2011-04-17","Observation","2011-04-20 06:27:23","W",153,TRUE,"steelhead"
"GOJ","FULL FLOW BYPASS","3D9.1C2D8436B3","Summer","ASOTIC","Lower Snake-Asotin","2011-04-18","Observation","2011-04-22 21:35:50","W",163,FALSE,"steelhead"
"GRJ","BYPASS RIVER EXIT","3D9.1C2D8436B3","Summer","ASOTIC","Lower Snake-Asotin","2011-04-18","Observation","2011-04-21 00:46:50","W",163,FALSE,"steelhead"
"GOJ","FULL FLOW BYPASS","3D9.1C2D8436B3","Summer","ASOTIC","Lower Snake-Asotin","2011-04-18","Observation","2011-04-22 21:35:53","W",163,FALSE,"steelhead"
"GRJ","RCWY-10 GATE","3D9.1C2D8436B3","Summer","ASOTIC","Lower Snake-Asotin","2011-04-18","Observation","2011-04-21 00:46:42","W",163,TRUE,"steelhead"
"JDJ","RIVER EXIT","3D9.1C2D844347","Summer","ASOTIC","Lower Snake-Asotin","2011-05-14","Observation","2011-05-22 21:02:13","W",186,FALSE,"steelhead"
"JDJ","SBYC SEPARATOR GATE","3D9.1C2D844347","Summer","ASOTIC","Lower Snake-Asotin","2011-05-14","Observation","2011-05-22 21:02:09","W",186,FALSE,"steelhead"
"GOJ","A-RACEWAY / RIVER EXIT","3D9.1C2D844509","Summer","ASOTIC","Lower Snake-Asotin","2011-05-08","Observation","2011-05-13 17:33:28","W",163,TRUE,"steelhead"
"GOJ","A-RACEWAY / RIVER EXIT","3D9.1C2D844509","Summer","ASOTIC","Lower Snake-Asotin","2011-05-08","Observation","2011-05-13 17:33:27","W",163,TRUE,"steelhead"
"GRJ","B-SEPARATOR GATE","3D9.1C2D844607","Summer","ASOTIC","Lower Snake-Asotin","2011-04-30","Observation","2011-05-03 22:37:16","W",142,FALSE,"steelhead"
"GRJ","RACEWAY WEST / RIVER EXIT","3D9.1C2D844607","Summer","ASOTIC","Lower Snake-Asotin","2011-04-30","Observation","2011-05-03 22:37:22","W",142,TRUE,"steelhead"
"GRJ","B-SEPARATOR GATE","3D9.1C2D846349","Summer","ASOTIC","Lower Snake-Asotin","2011-05-06","Observation","2011-05-08 20:47:08","W",150,FALSE,"steelhead"
"GRJ","RACEWAY WEST / RIVER EXIT","3D9.1C2D846349","Summer","ASOTIC","Lower Snake-Asotin","2011-05-06","Observation","2011-05-08 20:47:17","W",150,TRUE,"steelhead"
