"obs_site","ant","tag_id","run","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","species"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2CFE90A9","Summer","PETTLC","Upper Salmon","2010-05-14","Observation","2010-05-30 04:32:06","W",121,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2CFE90A9","Summer","PETTLC","Upper Salmon","2010-05-14","Observation","2010-05-30 04:32:08","W",121,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2CFE90A9","Summer","PETTLC","Upper Salmon","2010-05-14","Observation","2010-06-07 13:56:28","W",121,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2CFE90A9","Summer","PETTLC","Upper Salmon","2010-05-14","Observation","2010-06-07 13:56:29","W",121,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2CFE9367","Summer","PETTLC","Upper Salmon","2010-05-13","Observation","2010-06-05 12:46:57","W",128,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2CFE9367","Summer","PETTLC","Upper Salmon","2010-05-13","Observation","2010-06-05 12:46:58","W",128,FALSE,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2CFE9367","Summer","PETTLC","Upper Salmon","2010-05-13","Observation","2010-06-08 04:54:15","W",128,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D3B52B1","Summer","PETTLC","Upper Salmon","2010-05-17","Observation","2010-06-03 10:28:31","W",125,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D3B52B1","Summer","PETTLC","Upper Salmon","2010-05-17","Observation","2010-06-03 10:28:32","W",125,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D3B6D94","Summer","PETTLC","Upper Salmon","2010-05-17","Observation","2010-05-31 00:54:09","W",113,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3B6D94","Summer","PETTLC","Upper Salmon","2010-05-17","Observation","2010-05-31 00:54:11","W",113,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D3B6D94","Summer","PETTLC","Upper Salmon","2010-05-17","Observation","2010-06-04 11:59:19","W",113,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D3B6D94","Summer","PETTLC","Upper Salmon","2010-05-17","Observation","2010-06-04 11:59:21","W",113,FALSE,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3B7B60","Summer","PETTLC","Upper Salmon","2010-05-16","Observation","2010-06-07 00:24:09","W",125,FALSE,"sockeye"
"LMJ","FULL FLOW BYPASS","3D9.1C2D3C046F","Summer","PETTLC","Upper Salmon","2010-05-16","Observation","2010-06-03 02:56:42","W",121,FALSE,"sockeye"
"LMJ","ADULT FISH RETURN","3D9.1C2D3C046F","Summer","PETTLC","Upper Salmon","2010-05-16","Observation","2010-06-03 05:06:28","W",121,FALSE,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3C046F","Summer","PETTLC","Upper Salmon","2010-05-16","Observation","2010-06-07 16:30:25","W",121,FALSE,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D3C9448","Summer","PETTLC","Upper Salmon","2010-05-17","Observation","2010-06-04 21:39:17","W",115,FALSE,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D3C9448","Summer","PETTLC","Upper Salmon","2010-05-17","Observation","2010-06-04 21:39:20","W",115,FALSE,"sockeye"
"JDJ","SBYC SEPARATOR GATE","3D9.1C2D3C9D93","Summer","PETTLC","Upper Salmon","2010-05-16","Observation","2010-06-06 02:57:06","W",115,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2D3C9D93","Summer","PETTLC","Upper Salmon","2010-05-16","Observation","2010-06-06 02:57:09","W",115,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D3CA970","Summer","PETTLC","Upper Salmon","2010-05-16","Observation","2010-06-03 00:55:01","W",125,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D3CA970","Summer","PETTLC","Upper Salmon","2010-05-16","Observation","2010-06-03 00:55:02","W",125,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3CBF69","Summer","PETTLC","Upper Salmon","2010-05-16","Observation","2010-05-31 00:32:42","W",119,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3CBF69","Summer","PETTLC","Upper Salmon","2010-05-16","Observation","2010-05-31 00:32:43","W",119,FALSE,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3CBF69","Summer","PETTLC","Upper Salmon","2010-05-16","Observation","2010-06-07 21:32:27","W",119,FALSE,"sockeye"
"LMJ","B-DIVERSION","3D9.1C2D3CC6EA","Summer","PETTLC","Upper Salmon","2010-05-16","Observation","2010-06-01 14:53:04","W",114,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2D3CC6EA","Summer","PETTLC","Upper Salmon","2010-05-16","Observation","2010-06-01 16:32:17","W",114,FALSE,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D3CC6EA","Summer","PETTLC","Upper Salmon","2010-05-16","Observation","2010-06-06 21:43:28","W",114,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D3F2455","Summer","PETTLC","Upper Salmon","2010-05-17","Observation","2010-05-30 11:24:33","W",117,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3F2455","Summer","PETTLC","Upper Salmon","2010-05-17","Observation","2010-05-30 11:24:35","W",117,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D3F3EA4","Summer","PETTLC","Upper Salmon","2010-05-17","Observation","2010-06-03 20:56:44","W",120,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D3F3EA4","Summer","PETTLC","Upper Salmon","2010-05-17","Observation","2010-06-03 20:56:46","W",120,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D3FB9CE","Summer","PETTLC","Upper Salmon","2010-05-16","Observation","2010-05-29 21:43:36","W",115,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D3FB9CE","Summer","PETTLC","Upper Salmon","2010-05-16","Observation","2010-05-29 21:43:38","W",115,FALSE,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D3FB9CE","Summer","PETTLC","Upper Salmon","2010-05-16","Observation","2010-06-06 11:11:08","W",115,FALSE,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D3FB9CE","Summer","PETTLC","Upper Salmon","2010-05-16","Observation","2010-06-06 11:11:11","W",115,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2D3FB9CE","Summer","PETTLC","Upper Salmon","2010-05-16","Observation","2010-06-08 14:07:35","W",115,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2D3FB9CE","Summer","PETTLC","Upper Salmon","2010-05-16","Observation","2010-06-08 14:07:36","W",115,FALSE,"sockeye"
"LMJ","B-DIVERSION","3D9.1C2D415134","Summer","PETTLC","Upper Salmon","2010-05-18","Observation","2010-06-06 02:36:26","W",113,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2D415134","Summer","PETTLC","Upper Salmon","2010-05-18","Observation","2010-06-06 02:36:45","W",113,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D415981","Summer","PETTLC","Upper Salmon","2010-05-19","Observation","2010-06-07 01:21:19","W",111,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D415981","Summer","PETTLC","Upper Salmon","2010-05-19","Observation","2010-06-07 01:21:21","W",111,FALSE,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D415981","Summer","PETTLC","Upper Salmon","2010-05-19","Observation","2010-06-14 20:32:22","W",111,FALSE,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D415981","Summer","PETTLC","Upper Salmon","2010-05-19","Observation","2010-06-14 20:32:26","W",111,FALSE,"sockeye"
"GRJ","ADULT FISH RETURN","3D9.1C2C6AF43B","Summer","RLCTRP","Upper Salmon","2010-05-09","Observation","2010-05-23 06:28:58","W",98,FALSE,"sockeye"
"RLCTRP",NA,"3D9.1C2C6AF43B","Summer","RLCTRP","Upper Salmon","2010-05-09","Recapture","2010-05-10 08:11:00","W",98,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C6AFDD5","Summer","RLCTRP","Upper Salmon","2010-05-09","Observation","2010-05-26 21:10:29","W",107,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C6AFDD5","Summer","RLCTRP","Upper Salmon","2010-05-09","Observation","2010-05-26 21:10:30","W",107,FALSE,"sockeye"
"RLCTRP",NA,"3D9.1C2C80F053","Summer","RLCTRP","Upper Salmon","2010-05-03","Recapture","2010-05-06 07:18:00","W",118,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2C80F053","Summer","RLCTRP","Upper Salmon","2010-05-03","Observation","2010-06-01 21:01:34","W",118,FALSE,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2C80F053","Summer","RLCTRP","Upper Salmon","2010-05-03","Observation","2010-05-25 11:57:37","W",118,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C80F053","Summer","RLCTRP","Upper Salmon","2010-05-03","Observation","2010-05-25 11:57:39","W",118,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C80F053","Summer","RLCTRP","Upper Salmon","2010-05-03","Observation","2010-05-23 01:22:08","W",118,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2C80F053","Summer","RLCTRP","Upper Salmon","2010-05-03","Observation","2010-06-01 21:01:33","W",118,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2C80F053","Summer","RLCTRP","Upper Salmon","2010-05-03","Observation","2010-05-23 01:22:06","W",118,FALSE,"sockeye"
"RLCTRP",NA,"3D9.1C2C80F463","Summer","RLCTRP","Upper Salmon","2010-05-05","Recapture","2010-05-06 07:18:00","W",112,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C80F463","Summer","RLCTRP","Upper Salmon","2010-05-05","Observation","2010-05-22 20:36:05","W",112,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2C80F463","Summer","RLCTRP","Upper Salmon","2010-05-05","Observation","2010-05-22 20:36:03","W",112,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2C80F6FE","Summer","RLCTRP","Upper Salmon","2010-05-05","Observation","2010-05-21 19:14:05","W",110,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C80F6FE","Summer","RLCTRP","Upper Salmon","2010-05-05","Observation","2010-05-21 19:14:06","W",110,FALSE,"sockeye"
"RLCTRP",NA,"3D9.1C2C80F7AD","Summer","RLCTRP","Upper Salmon","2010-05-05","Recapture","2010-05-06 07:18:00","W",112,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2C80F7AD","Summer","RLCTRP","Upper Salmon","2010-05-05","Observation","2010-05-23 13:04:55","W",112,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2C80F7AD","Summer","RLCTRP","Upper Salmon","2010-05-05","Observation","2010-05-23 13:04:56","W",112,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2C80FA3D","Summer","RLCTRP","Upper Salmon","2010-05-31","Observation","2010-06-11 02:29:53","W",94,FALSE,"sockeye"
"LMJ","B-DIVERSION","3D9.1C2C80FA3D","Summer","RLCTRP","Upper Salmon","2010-05-31","Observation","2010-06-11 02:29:13","W",94,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C842186","Summer","RLCTRP","Upper Salmon","2010-05-03","Observation","2010-05-23 00:48:32","W",105,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C842186","Summer","RLCTRP","Upper Salmon","2010-05-03","Observation","2010-05-23 00:48:31","W",105,FALSE,"sockeye"
"RLCTRP",NA,"3D9.1C2C842186","Summer","RLCTRP","Upper Salmon","2010-05-03","Recapture","2010-05-08 08:40:00","W",105,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2C842335","Summer","RLCTRP","Upper Salmon","2010-05-09","Observation","2010-06-04 11:24:21","W",106,FALSE,"sockeye"
"LMJ","B-DIVERSION","3D9.1C2C842335","Summer","RLCTRP","Upper Salmon","2010-05-09","Observation","2010-06-03 22:41:32","W",106,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C8423B5","Summer","RLCTRP","Upper Salmon","2010-05-04","Observation","2010-05-20 13:01:42","W",106,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C8423B5","Summer","RLCTRP","Upper Salmon","2010-05-04","Observation","2010-05-20 13:01:41","W",106,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2C84271F","Summer","RLCTRP","Upper Salmon","2010-05-06","Observation","2010-05-28 17:35:53","W",107,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C84271F","Summer","RLCTRP","Upper Salmon","2010-05-06","Observation","2010-05-24 01:00:41","W",107,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C84271F","Summer","RLCTRP","Upper Salmon","2010-05-06","Observation","2010-05-24 01:00:40","W",107,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2C84271F","Summer","RLCTRP","Upper Salmon","2010-05-06","Observation","2010-05-28 17:35:54","W",107,FALSE,"sockeye"
"RLCTRP",NA,"3D9.1C2C84271F","Summer","RLCTRP","Upper Salmon","2010-05-06","Recapture","2010-05-07 08:30:00","W",107,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2C842873","Summer","RLCTRP","Upper Salmon","2010-05-11","Observation","2010-06-05 14:59:15","W",110,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2C842873","Summer","RLCTRP","Upper Salmon","2010-05-11","Observation","2010-06-05 14:59:16","W",110,FALSE,"sockeye"
"RLCTRP",NA,"3D9.1C2C842873","Summer","RLCTRP","Upper Salmon","2010-05-11","Recapture","2010-05-12 09:02:00","W",110,FALSE,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2C85384F","Summer","RLCTRP","Upper Salmon","2010-05-02","Observation","2010-05-31 08:02:55","W",111,FALSE,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2C85384F","Summer","RLCTRP","Upper Salmon","2010-05-02","Observation","2010-05-31 08:02:56","W",111,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2C85384F","Summer","RLCTRP","Upper Salmon","2010-05-02","Observation","2010-05-27 01:27:23","W",111,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C85384F","Summer","RLCTRP","Upper Salmon","2010-05-02","Observation","2010-05-18 22:18:10","W",111,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2C85384F","Summer","RLCTRP","Upper Salmon","2010-05-02","Observation","2010-05-18 22:18:08","W",111,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2C85384F","Summer","RLCTRP","Upper Salmon","2010-05-02","Observation","2010-05-27 01:27:22","W",111,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C853B70","Summer","RLCTRP","Upper Salmon","2010-05-09","Observation","2010-06-07 08:17:46","W",113,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C853B70","Summer","RLCTRP","Upper Salmon","2010-05-09","Observation","2010-06-07 08:17:47","W",113,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2C8586A7","Summer","RLCTRP","Upper Salmon","2010-05-03","Observation","2010-05-20 06:34:48","W",100,FALSE,"sockeye"
"B2J","RIVER EXIT","3D9.1C2C8586A7","Summer","RLCTRP","Upper Salmon","2010-05-03","Observation","2010-05-30 21:00:03","W",100,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2C8586A7","Summer","RLCTRP","Upper Salmon","2010-05-03","Observation","2010-05-24 03:00:35","W",100,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2C8586A7","Summer","RLCTRP","Upper Salmon","2010-05-03","Observation","2010-05-24 03:00:37","W",100,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C8586A7","Summer","RLCTRP","Upper Salmon","2010-05-03","Observation","2010-05-20 06:34:50","W",100,FALSE,"sockeye"
"B2J","RIVER EXIT","3D9.1C2C8586A7","Summer","RLCTRP","Upper Salmon","2010-05-03","Observation","2010-05-30 21:00:02","W",100,FALSE,"sockeye"
