"obs_site","ant","tag_id","run","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","species"
"B2J","RIVER EXIT","3D9.1BF25F5902","Summer","AMERR","South Fork Clearwater","2007-03-24","Observation","2008-05-27 21:43:07","W",128,FALSE,"steelhead"
"B2J","RIVER EXIT","3D9.1BF25F5902","Summer","AMERR","South Fork Clearwater","2007-03-24","Observation","2008-05-27 21:43:08","W",128,FALSE,"steelhead"
"GRJ","DIVERSION / SBYC GATE","3D9.1BF25F60CB","Summer","AMERR","South Fork Clearwater","2007-03-29","Observation","2008-05-17 20:39:52","W",118,FALSE,"steelhead"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25F60CB","Summer","AMERR","South Fork Clearwater","2007-03-29","Observation","2008-05-17 20:39:54","W",118,FALSE,"steelhead"
"ESANIS",NA,"3D9.1BF25F60CB","Summer","AMERR","South Fork Clearwater","2007-03-29","Recovery","2008-10-14 12:00:00","W",118,FALSE,"steelhead"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2C2F3836","Summer","AMERR","South Fork Clearwater","2007-10-13","Observation","2008-05-18 21:21:29","W",141,FALSE,"steelhead"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C2F3836","Summer","AMERR","South Fork Clearwater","2007-10-13","Observation","2008-05-18 21:21:31","W",141,FALSE,"steelhead"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2C2F3836","Summer","AMERR","South Fork Clearwater","2007-10-13","Observation","2008-05-21 19:38:18","W",141,FALSE,"steelhead"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2C2F3836","Summer","AMERR","South Fork Clearwater","2007-10-13","Observation","2008-05-21 19:38:20","W",141,FALSE,"steelhead"
"GOJ","A-RACEWAY / RIVER EXIT","3D9.1C2C2FF7B5","Summer","AMERR","South Fork Clearwater","2007-09-25","Observation","2008-06-01 20:50:37","W",165,TRUE,"steelhead"
"GOJ","A-RACEWAY / RIVER EXIT","3D9.1C2C2FF7B5","Summer","AMERR","South Fork Clearwater","2007-09-25","Observation","2008-06-01 20:50:38","W",165,TRUE,"steelhead"
"ESANIS",NA,"3D9.1C2C2FF7B5","Summer","AMERR","South Fork Clearwater","2007-09-25","Recovery","2008-10-14 12:00:00","W",165,FALSE,"steelhead"
"LMJ","FULL FLOW BYPASS","3D9.1C2C300F2F","Summer","AMERR","South Fork Clearwater","2007-06-16","Observation","2008-06-01 10:10:32","W",122,FALSE,"steelhead"
"LMJ","ADULT FISH RETURN","3D9.1C2C300F2F","Summer","AMERR","South Fork Clearwater","2007-06-16","Observation","2008-06-01 10:24:50","W",122,FALSE,"steelhead"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2C300F2F","Summer","AMERR","South Fork Clearwater","2007-06-16","Observation","2008-06-02 05:00:18","W",122,FALSE,"steelhead"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2C300F2F","Summer","AMERR","South Fork Clearwater","2007-06-16","Observation","2008-06-02 05:00:20","W",122,FALSE,"steelhead"
"GOJ","DIVERSION SBYC GATE","3D9.1C2C30A2DA","Summer","AMERR","South Fork Clearwater","2007-09-25","Observation","2008-05-21 03:13:22","W",174,FALSE,"steelhead"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C30A2DA","Summer","AMERR","South Fork Clearwater","2007-09-25","Observation","2008-05-21 03:13:25","W",174,FALSE,"steelhead"
"JDJ","SBYC SEPARATOR GATE","3D9.1C2C30A2DA","Summer","AMERR","South Fork Clearwater","2007-09-25","Observation","2008-05-25 04:49:55","W",174,FALSE,"steelhead"
"JDJ","RIVER EXIT","3D9.1C2C30A2DA","Summer","AMERR","South Fork Clearwater","2007-09-25","Observation","2008-05-25 04:49:58","W",174,FALSE,"steelhead"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2C30A2DA","Summer","AMERR","South Fork Clearwater","2007-09-25","Observation","2008-05-26 10:17:41","W",174,FALSE,"steelhead"
"ESANIS",NA,"3D9.1C2C30A2DA","Summer","AMERR","South Fork Clearwater","2007-09-25","Recovery","2008-10-14 12:00:00","W",174,FALSE,"steelhead"
"LMJ","B-DIVERSION","3D9.1C2C30CB52","Summer","AMERR","South Fork Clearwater","2007-06-11","Observation","2008-05-25 03:36:58","W",112,FALSE,"steelhead"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2C30CB52","Summer","AMERR","South Fork Clearwater","2007-06-11","Observation","2008-05-25 19:27:40","W",112,FALSE,"steelhead"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2C30CB52","Summer","AMERR","South Fork Clearwater","2007-06-11","Observation","2008-05-25 19:27:41","W",112,FALSE,"steelhead"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2C30CB52","Summer","AMERR","South Fork Clearwater","2007-06-11","Observation","2008-05-26 20:18:58","W",112,FALSE,"steelhead"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2C30CB52","Summer","AMERR","South Fork Clearwater","2007-06-11","Observation","2008-05-26 20:19:00","W",112,FALSE,"steelhead"
"JDJ","RIVER EXIT","3D9.1C2C30CB52","Summer","AMERR","South Fork Clearwater","2007-06-11","Observation","2008-05-29 22:07:42","W",112,FALSE,"steelhead"
"JDJ","RIVER EXIT","3D9.1C2C30CB52","Summer","AMERR","South Fork Clearwater","2007-06-11","Observation","2008-05-29 22:07:43","W",112,FALSE,"steelhead"
"GOJ","B-RACEWAY / RIVER EXIT","3D9.1C2C877C7A","Summer","AMERR","South Fork Clearwater","2008-05-25","Observation","2008-06-02 11:33:20","W",138,TRUE,"steelhead"
"GOJ","B-RACEWAY / RIVER EXIT","3D9.1C2C877C7A","Summer","AMERR","South Fork Clearwater","2008-05-25","Observation","2008-06-02 11:33:21","W",138,TRUE,"steelhead"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C945DF7","Summer","AMERR","South Fork Clearwater","2008-05-09","Observation","2008-05-26 15:47:10","W",178,FALSE,"steelhead"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C945DF7","Summer","AMERR","South Fork Clearwater","2008-05-09","Observation","2008-05-26 15:47:11","W",178,FALSE,"steelhead"
"FOUNDI",NA,"3D9.1C2C945DF7","Summer","AMERR","South Fork Clearwater","2008-05-09","Recovery","2008-08-05 12:00:00","W",178,FALSE,"steelhead"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2C9460CB","Summer","AMERR","South Fork Clearwater","2008-05-10","Observation","2008-05-19 15:36:02","W",168,FALSE,"steelhead"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2C9460CB","Summer","AMERR","South Fork Clearwater","2008-05-10","Observation","2008-05-19 15:36:03","W",168,FALSE,"steelhead"
"JDJ","RIVER EXIT","3D9.1C2C9460CB","Summer","AMERR","South Fork Clearwater","2008-05-10","Observation","2008-05-22 22:45:31","W",168,FALSE,"steelhead"
"JDJ","RIVER EXIT","3D9.1C2C9460CB","Summer","AMERR","South Fork Clearwater","2008-05-10","Observation","2008-05-22 22:45:32","W",168,FALSE,"steelhead"
"JDJ","RIVER EXIT","3D9.1C2C946C05","Summer","AMERR","South Fork Clearwater","2008-05-06","Observation","2008-05-23 19:23:42","W",165,FALSE,"steelhead"
"JDJ","RIVER EXIT","3D9.1C2C946C05","Summer","AMERR","South Fork Clearwater","2008-05-06","Observation","2008-05-23 19:23:43","W",165,FALSE,"steelhead"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2C9481CC","Summer","AMERR","South Fork Clearwater","2008-05-04","Observation","2008-05-19 21:54:08","W",167,FALSE,"steelhead"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2C9481CC","Summer","AMERR","South Fork Clearwater","2008-05-04","Observation","2008-05-19 21:54:09","W",167,FALSE,"steelhead"
"JDJ","RIVER EXIT","3D9.1C2C9481CC","Summer","AMERR","South Fork Clearwater","2008-05-04","Observation","2008-05-23 11:25:53","W",167,FALSE,"steelhead"
"JDJ","RIVER EXIT","3D9.1C2C9481CC","Summer","AMERR","South Fork Clearwater","2008-05-04","Observation","2008-05-23 11:25:54","W",167,FALSE,"steelhead"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2C94839F","Summer","AMERR","South Fork Clearwater","2008-04-28","Observation","2008-05-16 23:27:21","W",188,FALSE,"steelhead"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C94839F","Summer","AMERR","South Fork Clearwater","2008-04-28","Observation","2008-05-16 23:27:23","W",188,FALSE,"steelhead"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C94839F","Summer","AMERR","South Fork Clearwater","2008-04-28","Observation","2008-05-18 21:19:20","W",188,FALSE,"steelhead"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C94839F","Summer","AMERR","South Fork Clearwater","2008-04-28","Observation","2008-05-18 21:19:21","W",188,FALSE,"steelhead"
"JDJ","RIVER EXIT","3D9.1C2C9486AE","Summer","AMERR","South Fork Clearwater","2008-05-06","Observation","2008-05-23 20:50:25","W",158,FALSE,"steelhead"
"JDJ","RIVER EXIT","3D9.1C2C9486AE","Summer","AMERR","South Fork Clearwater","2008-05-06","Observation","2008-05-23 20:50:26","W",158,FALSE,"steelhead"
"ESANIS",NA,"3D9.1C2C9486AE","Summer","AMERR","South Fork Clearwater","2008-05-06","Recovery","2008-10-14 12:00:00","W",158,FALSE,"steelhead"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2C9489C9","Summer","AMERR","South Fork Clearwater","2008-05-05","Observation","2008-05-21 12:03:19","W",168,FALSE,"steelhead"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2C9489C9","Summer","AMERR","South Fork Clearwater","2008-05-05","Observation","2008-05-21 12:03:21","W",168,FALSE,"steelhead"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C948D4F","Summer","AMERR","South Fork Clearwater","2008-04-28","Observation","2008-05-29 01:46:54","W",148,FALSE,"steelhead"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C948D4F","Summer","AMERR","South Fork Clearwater","2008-04-28","Observation","2008-05-29 01:46:55","W",148,FALSE,"steelhead"
"ESANIS",NA,"3D9.1C2C948D4F","Summer","AMERR","South Fork Clearwater","2008-04-28","Recovery","2008-10-14 12:00:00","W",148,FALSE,"steelhead"
"JDJ","RIVER EXIT","3D9.1C2C94A7FA","Summer","AMERR","South Fork Clearwater","2008-04-25","Observation","2008-05-23 11:31:04","W",173,FALSE,"steelhead"
"JDJ","RIVER EXIT","3D9.1C2C94A7FA","Summer","AMERR","South Fork Clearwater","2008-04-25","Observation","2008-05-23 11:31:05","W",173,FALSE,"steelhead"
"GOJ","DIVERSION SBYC GATE","3D9.1C2C94B66A","Summer","AMERR","South Fork Clearwater","2008-05-02","Observation","2008-05-25 12:37:02","W",148,FALSE,"steelhead"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C94B66A","Summer","AMERR","South Fork Clearwater","2008-05-02","Observation","2008-05-25 12:37:05","W",148,FALSE,"steelhead"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2C94B66A","Summer","AMERR","South Fork Clearwater","2008-05-02","Observation","2008-05-27 10:57:29","W",148,FALSE,"steelhead"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2C94B66A","Summer","AMERR","South Fork Clearwater","2008-05-02","Observation","2008-05-27 10:57:30","W",148,FALSE,"steelhead"
"GOJ","A-SEPARATOR GATE","3D9.1C2C94BC21","Summer","AMERR","South Fork Clearwater","2008-04-14","Observation","2008-05-06 13:19:10","W",177,FALSE,"steelhead"
"GOJ","A-RACEWAY / RIVER EXIT","3D9.1C2C94BC21","Summer","AMERR","South Fork Clearwater","2008-04-14","Observation","2008-05-06 13:19:14","W",177,FALSE,"steelhead"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2C94BC21","Summer","AMERR","South Fork Clearwater","2008-04-14","Observation","2008-05-07 16:49:38","W",177,FALSE,"steelhead"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2C94BC21","Summer","AMERR","South Fork Clearwater","2008-04-14","Observation","2008-05-07 16:49:39","W",177,FALSE,"steelhead"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2C94CAF3","Summer","AMERR","South Fork Clearwater","2008-05-09","Observation","2008-05-18 20:39:39","W",168,FALSE,"steelhead"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C94CAF3","Summer","AMERR","South Fork Clearwater","2008-05-09","Observation","2008-05-18 20:39:41","W",168,FALSE,"steelhead"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2C94D051","Summer","AMERR","South Fork Clearwater","2008-05-01","Observation","2008-05-17 15:44:09","W",167,FALSE,"steelhead"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C94D051","Summer","AMERR","South Fork Clearwater","2008-05-01","Observation","2008-05-17 15:44:11","W",167,FALSE,"steelhead"
"JDJ","RIVER EXIT","3D9.1C2C94D051","Summer","AMERR","South Fork Clearwater","2008-05-01","Observation","2008-05-23 00:23:58","W",167,FALSE,"steelhead"
"JDJ","RIVER EXIT","3D9.1C2C94D051","Summer","AMERR","South Fork Clearwater","2008-05-01","Observation","2008-05-23 00:23:59","W",167,FALSE,"steelhead"
"GOJ","B-RACEWAY / RIVER EXIT","3D9.1C2C94D4AF","Summer","AMERR","South Fork Clearwater","2008-06-06","Observation","2008-06-13 09:36:48","W",148,TRUE,"steelhead"
"GOJ","B-RACEWAY / RIVER EXIT","3D9.1C2C94D4AF","Summer","AMERR","South Fork Clearwater","2008-06-06","Observation","2008-06-13 09:36:49","W",148,TRUE,"steelhead"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C94DB22","Summer","AMERR","South Fork Clearwater","2008-05-05","Observation","2008-05-16 12:35:50","W",190,FALSE,"steelhead"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C94DB22","Summer","AMERR","South Fork Clearwater","2008-05-05","Observation","2008-05-16 12:35:51","W",190,FALSE,"steelhead"
"JDJ","RIVER EXIT","3D9.1C2C94DB22","Summer","AMERR","South Fork Clearwater","2008-05-05","Observation","2008-05-22 14:33:07","W",190,FALSE,"steelhead"
"JDJ","RIVER EXIT","3D9.1C2C94DB22","Summer","AMERR","South Fork Clearwater","2008-05-05","Observation","2008-05-22 14:33:08","W",190,FALSE,"steelhead"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2C94DB22","Summer","AMERR","South Fork Clearwater","2008-05-05","Observation","2008-05-23 14:35:19","W",190,FALSE,"steelhead"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2C94DB22","Summer","AMERR","South Fork Clearwater","2008-05-05","Observation","2008-05-23 14:35:20","W",190,FALSE,"steelhead"
"AMERR",NA,"3D9.1C2C94DCDB","Summer","AMERR","South Fork Clearwater","2008-05-06","Recapture","2008-05-09 12:32:00","W",157,FALSE,"steelhead"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2C94DCDB","Summer","AMERR","South Fork Clearwater","2008-05-06","Observation","2008-05-18 00:16:06","W",157,FALSE,"steelhead"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C94DCDB","Summer","AMERR","South Fork Clearwater","2008-05-06","Observation","2008-05-18 00:16:08","W",157,FALSE,"steelhead"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C94F134","Summer","AMERR","South Fork Clearwater","2008-05-15","Observation","2008-05-25 05:07:26","W",168,FALSE,"steelhead"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C94F134","Summer","AMERR","South Fork Clearwater","2008-05-15","Observation","2008-05-25 05:07:27","W",168,FALSE,"steelhead"
"LMJ","A-DIVERSION","3D9.1C2C94F134","Summer","AMERR","South Fork Clearwater","2008-05-15","Observation","2008-05-27 02:43:29","W",168,FALSE,"steelhead"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2C94F134","Summer","AMERR","South Fork Clearwater","2008-05-15","Observation","2008-05-27 02:53:50","W",168,FALSE,"steelhead"
"MCJ","FULL FLOW BYPASS","3D9.1C2C94F134","Summer","AMERR","South Fork Clearwater","2008-05-15","Observation","2008-05-29 04:54:27","W",168,FALSE,"steelhead"
"MCJ","ADULT FISH RETURN","3D9.1C2C94F134","Summer","AMERR","South Fork Clearwater","2008-05-15","Observation","2008-05-29 04:57:12","W",168,FALSE,"steelhead"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2C950551","Summer","AMERR","South Fork Clearwater","2008-05-03","Observation","2008-05-22 09:26:43","W",140,FALSE,"steelhead"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C950551","Summer","AMERR","South Fork Clearwater","2008-05-03","Observation","2008-05-22 09:26:45","W",140,FALSE,"steelhead"
"GOJ","B-SEPARATOR GATE","3D9.1C2C951122","Summer","AMERR","South Fork Clearwater","2008-05-16","Observation","2008-05-23 12:54:31","W",170,FALSE,"steelhead"
"GOJ","B-RACEWAY / RIVER EXIT","3D9.1C2C951122","Summer","AMERR","South Fork Clearwater","2008-05-16","Observation","2008-05-23 12:54:34","W",170,TRUE,"steelhead"
"GOJ","A-SEPARATOR GATE","3D9.1C2C9554F7","Summer","AMERR","South Fork Clearwater","2008-06-10","Observation","2008-06-17 15:46:52","W",152,FALSE,"steelhead"
"GOJ","A-RACEWAY / RIVER EXIT","3D9.1C2C9554F7","Summer","AMERR","South Fork Clearwater","2008-06-10","Observation","2008-06-17 15:46:55","W",152,TRUE,"steelhead"
"LMJ","A-RACEWAY","3D9.1C2C9557F2","Summer","AMERR","South Fork Clearwater","2008-05-15","Observation","2008-06-07 17:23:14","W",147,TRUE,"steelhead"
"LMJ","A-RACEWAY","3D9.1C2C9557F2","Summer","AMERR","South Fork Clearwater","2008-05-15","Observation","2008-06-07 17:23:15","W",147,TRUE,"steelhead"
"LMJ","A-DIVERSION","3D9.1C2C956380","Summer","AMERR","South Fork Clearwater","2008-05-25","Observation","2008-06-04 08:32:21","W",154,FALSE,"steelhead"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2C956380","Summer","AMERR","South Fork Clearwater","2008-05-25","Observation","2008-06-04 15:29:06","W",154,FALSE,"steelhead"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2C95D055","Summer","AMERR","South Fork Clearwater","2008-05-05","Observation","2008-05-15 21:36:17","W",153,FALSE,"steelhead"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C95D055","Summer","AMERR","South Fork Clearwater","2008-05-05","Observation","2008-05-15 21:36:19","W",153,FALSE,"steelhead"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2C95D055","Summer","AMERR","South Fork Clearwater","2008-05-05","Observation","2008-05-19 10:24:21","W",153,FALSE,"steelhead"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2C95D055","Summer","AMERR","South Fork Clearwater","2008-05-05","Observation","2008-05-19 10:24:22","W",153,FALSE,"steelhead"
"GOJ","B-SEPARATOR GATE","3D9.1C2C95D365","Summer","AMERR","South Fork Clearwater","2008-04-25","Observation","2008-05-07 09:20:34","W",203,FALSE,"steelhead"
"GOJ","B-RACEWAY / RIVER EXIT","3D9.1C2C95D365","Summer","AMERR","South Fork Clearwater","2008-04-25","Observation","2008-05-07 09:20:39","W",203,FALSE,"steelhead"
"AMERR",NA,"3D9.1C2C9667C8","Summer","AMERR","South Fork Clearwater","2008-05-05","Recapture","2008-05-06 10:02:00","W",137,FALSE,"steelhead"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2C9667C8","Summer","AMERR","South Fork Clearwater","2008-05-05","Observation","2008-05-21 07:31:01","W",137,FALSE,"steelhead"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C9667C8","Summer","AMERR","South Fork Clearwater","2008-05-05","Observation","2008-05-21 07:31:05","W",137,FALSE,"steelhead"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2C9667C8","Summer","AMERR","South Fork Clearwater","2008-05-05","Observation","2008-05-24 09:51:26","W",137,FALSE,"steelhead"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2C9667C8","Summer","AMERR","South Fork Clearwater","2008-05-05","Observation","2008-05-24 09:51:28","W",137,FALSE,"steelhead"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2C968E79","Summer","AMERR","South Fork Clearwater","2008-05-08","Observation","2008-05-20 04:34:27","W",167,FALSE,"steelhead"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2C968E79","Summer","AMERR","South Fork Clearwater","2008-05-08","Observation","2008-05-20 04:34:29","W",167,FALSE,"steelhead"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C9691CA","Summer","AMERR","South Fork Clearwater","2008-05-06","Observation","2008-05-17 20:53:19","W",157,FALSE,"steelhead"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C9691CA","Summer","AMERR","South Fork Clearwater","2008-05-06","Observation","2008-05-17 20:53:20","W",157,FALSE,"steelhead"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2C9692FF","Summer","AMERR","South Fork Clearwater","2008-05-05","Observation","2008-05-10 19:44:39","W",161,FALSE,"steelhead"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C9692FF","Summer","AMERR","South Fork Clearwater","2008-05-05","Observation","2008-05-10 19:44:41","W",161,FALSE,"steelhead"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C9692FF","Summer","AMERR","South Fork Clearwater","2008-05-05","Observation","2008-05-12 20:24:03","W",161,FALSE,"steelhead"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C9692FF","Summer","AMERR","South Fork Clearwater","2008-05-05","Observation","2008-05-12 20:24:04","W",161,FALSE,"steelhead"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2C96D88F","Summer","AMERR","South Fork Clearwater","2008-04-28","Observation","2008-05-07 03:58:33","W",166,FALSE,"steelhead"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C96D88F","Summer","AMERR","South Fork Clearwater","2008-04-28","Observation","2008-05-07 03:58:35","W",166,FALSE,"steelhead"
"GOJ","DIVERSION SBYC GATE","3D9.1C2C96D88F","Summer","AMERR","South Fork Clearwater","2008-04-28","Observation","2008-05-08 21:19:52","W",166,FALSE,"steelhead"
