"obs_site","ant","tag_id","run","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","species"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1BF26BD112","Summer","AMERR","South Fork Clearwater","2010-05-10","Observation","2010-05-31 09:06:16","W",149,FALSE,"steelhead"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF26BDC02","Summer","AMERR","South Fork Clearwater","2010-05-10","Observation","2010-05-22 19:54:25","W",173,FALSE,"steelhead"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF26BDC02","Summer","AMERR","South Fork Clearwater","2010-05-10","Observation","2010-05-22 19:54:28","W",173,FALSE,"steelhead"
"GRJ","RCWY-10 GATE","3D9.1BF26BE99F","Summer","AMERR","South Fork Clearwater","2010-05-12","Observation","2010-05-19 12:29:36","W",160,TRUE,"steelhead"
"GRJ","RACEWAY EAST","3D9.1BF26BE99F","Summer","AMERR","South Fork Clearwater","2010-05-12","Observation","2010-05-19 12:29:48","W",160,TRUE,"steelhead"
"GOJ","A-RACEWAY / RIVER EXIT","3D9.1BF26BF801","Summer","AMERR","South Fork Clearwater","2010-05-10","Observation","2010-05-19 00:44:18","W",166,TRUE,"steelhead"
"GOJ","A-RACEWAY / RIVER EXIT","3D9.1BF26BF801","Summer","AMERR","South Fork Clearwater","2010-05-10","Observation","2010-05-19 00:44:19","W",166,TRUE,"steelhead"
"MCJ","RIVER-1 EXIT","3D9.1BF26BFF77","Summer","AMERR","South Fork Clearwater","2010-05-09","Observation","2010-05-22 21:07:42","W",162,FALSE,"steelhead"
"MCJ","RIVER-1 EXIT","3D9.1BF26BFF77","Summer","AMERR","South Fork Clearwater","2010-05-09","Observation","2010-05-22 21:07:43","W",162,FALSE,"steelhead"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1BF26BFF77","Summer","AMERR","South Fork Clearwater","2010-05-09","Observation","2010-05-26 20:22:30","W",162,FALSE,"steelhead"
"AMERR",NA,"3D9.1C2C948666","Summer","AMERR","South Fork Clearwater","2008-09-24","Recapture","2008-09-25 08:58:00","W",127,FALSE,"steelhead"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C948666","Summer","AMERR","South Fork Clearwater","2008-09-24","Observation","2010-04-25 23:59:35","W",127,FALSE,"steelhead"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C948666","Summer","AMERR","South Fork Clearwater","2008-09-24","Observation","2010-04-25 23:59:36","W",127,FALSE,"steelhead"
"GOJ","FULL FLOW BYPASS","3D9.1C2C948666","Summer","AMERR","South Fork Clearwater","2008-09-24","Observation","2010-04-28 22:11:17","W",127,FALSE,"steelhead"
"GOJ","FULL FLOW BYPASS","3D9.1C2C948666","Summer","AMERR","South Fork Clearwater","2008-09-24","Observation","2010-04-28 22:11:19","W",127,FALSE,"steelhead"
"GOJ","DIVERSION SBYC GATE","3D9.1C2C94AF67","Summer","AMERR","South Fork Clearwater","2008-10-22","Observation","2010-05-12 01:49:25","W",135,FALSE,"steelhead"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C94AF67","Summer","AMERR","South Fork Clearwater","2008-10-22","Observation","2010-05-12 01:49:27","W",135,FALSE,"steelhead"
"AMERR",NA,"3D9.1C2C94BC80","Summer","AMERR","South Fork Clearwater","2008-07-13","Recapture","2009-08-22 09:37:00","W",85,FALSE,"steelhead"
"GRJ","RCWY-10 GATE","3D9.1C2C94BC80","Summer","AMERR","South Fork Clearwater","2008-07-13","Observation","2010-05-16 21:20:48","W",85,TRUE,"steelhead"
"GRJ","EAST RACEWAY 10","3D9.1C2C94BC80","Summer","AMERR","South Fork Clearwater","2008-07-13","Observation","2010-05-16 21:20:53","W",85,TRUE,"steelhead"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C951D3C","Summer","AMERR","South Fork Clearwater","2009-10-20","Observation","2010-05-23 02:39:11","W",147,FALSE,"steelhead"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C951D3C","Summer","AMERR","South Fork Clearwater","2009-10-20","Observation","2010-05-23 02:39:12","W",147,FALSE,"steelhead"
"GOJ","DIVERSION SBYC GATE","3D9.1C2C951D3C","Summer","AMERR","South Fork Clearwater","2009-10-20","Observation","2010-05-25 00:36:43","W",147,FALSE,"steelhead"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C951D3C","Summer","AMERR","South Fork Clearwater","2009-10-20","Observation","2010-05-25 00:36:45","W",147,FALSE,"steelhead"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2C9520DB","Summer","AMERR","South Fork Clearwater","2008-07-12","Observation","2010-05-22 01:22:11","W",87,FALSE,"steelhead"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C9520DB","Summer","AMERR","South Fork Clearwater","2008-07-12","Observation","2010-05-22 01:22:13","W",87,FALSE,"steelhead"
