"tag_id","obs_site","ant","run","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","species"
"3D9.1C2C407976","MCJ","RIVER-1 EXIT","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-18 21:16:51","H",NA,FALSE,"steelhead"
"3D9.1C2C407976","MCJ","RIVER-1 EXIT","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-18 21:16:52","H",NA,FALSE,"steelhead"
"3D9.1C2C4079C8","GOJ","B-SEPARATOR GATE","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-08 06:24:16","H",NA,FALSE,"steelhead"
"3D9.1C2C4079C8","GOJ","B-RACEWAY / RIVER EXIT","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-08 06:24:20","H",NA,FALSE,"steelhead"
"3D9.1C2C4079C8","MCJ","RIVER-1 EXIT","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-12 10:14:20","H",NA,FALSE,"steelhead"
"3D9.1C2C4079C8","MCJ","SBYC B-RACEWAY RIVER GATE","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-12 10:13:26","H",NA,FALSE,"steelhead"
"3D9.1C2C407AE8","GRJ","RACEWAY WEST / RIVER EXIT","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-21 12:58:38","H",NA,TRUE,"steelhead"
"3D9.1C2C407AE8","GRJ","A-SEPARATOR GATE","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-21 12:58:29","H",NA,FALSE,"steelhead"
"3D9.1C2C407C39","GOJ","B-RACEWAY / RIVER EXIT","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-09 10:41:36","H",NA,FALSE,"steelhead"
"3D9.1C2C407C39","GOJ","B-SEPARATOR GATE","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-09 10:41:33","H",NA,FALSE,"steelhead"
"3D9.1C2C407C93","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-15 22:45:34","H",NA,FALSE,"steelhead"
"3D9.1C2C407C93","MCJ","RIVER-1 EXIT","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-12 10:43:08","H",NA,FALSE,"steelhead"
"3D9.1C2C407C93","MCJ","RIVER-1 EXIT","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-12 10:43:09","H",NA,FALSE,"steelhead"
"3D9.1C2C407CDB","GRJ","B-SEPARATOR GATE","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-07 14:35:27","H",NA,FALSE,"steelhead"
"3D9.1C2C407CDB","GRJ","RACEWAY WEST / RIVER EXIT","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-07 14:35:37","H",NA,TRUE,"steelhead"
"3D9.1C2C407E82","GOJ","B-RACEWAY / RIVER EXIT","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-11 03:46:21","H",NA,TRUE,"steelhead"
"3D9.1C2C407E82","GOJ","B-RACEWAY / RIVER EXIT","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-11 03:46:20","H",NA,TRUE,"steelhead"
"3D9.1C2C4081E3","LMJ","B-RACEWAY","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-26 06:27:39","H",NA,TRUE,"steelhead"
"3D9.1C2C4081E3","LMJ","B-RACEWAY","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-26 06:27:38","H",NA,TRUE,"steelhead"
"3D9.1C2C4082CD","GRJ","RACEWAY WEST / RIVER EXIT","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-18 12:42:45","H",NA,TRUE,"steelhead"
"3D9.1C2C4082CD","GRJ","B-SEPARATOR GATE","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-18 12:42:38","H",NA,FALSE,"steelhead"
"3D9.1C2C40860C","MC1","COUNTING WINDOW","Summer","BCANF","Wallowa","2008-04-29","Observation","2009-09-12 17:13:21","H",NA,FALSE,"steelhead"
"3D9.1C2C40860C","BO1","VERTICAL SLOT DETECTORS","Summer","BCANF","Wallowa","2008-04-29","Observation","2009-08-29 05:55:59","H",NA,FALSE,"steelhead"
"3D9.1C2C40860C","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-13 19:57:25","H",NA,FALSE,"steelhead"
"3D9.1C2C40860C","BO1","VERTICAL SLOT DETECTORS","Summer","BCANF","Wallowa","2008-04-29","Observation","2009-08-29 05:52:32","H",NA,FALSE,"steelhead"
"3D9.1C2C40860C","MC1","COUNTING WINDOW","Summer","BCANF","Wallowa","2008-04-29","Observation","2009-09-12 17:13:25","H",NA,FALSE,"steelhead"
"3D9.1C2C40860C","GRA","ISO WEST","Summer","BCANF","Wallowa","2008-04-29","Observation","2009-09-23 16:33:45","H",NA,FALSE,"steelhead"
"3D9.1C2C40860C","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-13 19:57:24","H",NA,FALSE,"steelhead"
"3D9.1C2C40860C","GRA","WEIR 733","Summer","BCANF","Wallowa","2008-04-29","Observation","2009-09-24 10:27:48","H",NA,FALSE,"steelhead"
"3D9.1C2C40860C","ICH","LEFT LADDER WEIR 437 [O/S]","Summer","BCANF","Wallowa","2008-04-29","Observation","2009-09-17 15:29:54","H",NA,FALSE,"steelhead"
"3D9.1C2C40860C","ICH","LEFT LADDER WEIR 438 [O/S]","Summer","BCANF","Wallowa","2008-04-29","Observation","2009-09-17 15:30:41","H",NA,FALSE,"steelhead"
"3D9.1C2C40860C","BCANF",NA,"Summer","BCANF","Wallowa","2008-04-29","Passive Recapture","2010-02-08 12:00:00","H",NA,FALSE,"steelhead"
"3D9.1C2C40860C","GRA","WEIR 733","Summer","BCANF","Wallowa","2008-04-29","Observation","2009-09-24 10:15:10","H",NA,FALSE,"steelhead"
"3D9.1C2C40860C","LGRLDR",NA,"Summer","BCANF","Wallowa","2008-04-29","Recapture","2009-09-24 06:00:00","H",NA,FALSE,"steelhead"
"3D9.1C2C40F9D6","GRJ","A-SEPARATOR GATE","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-08 05:09:37","H",NA,FALSE,"steelhead"
"3D9.1C2C40F9D6","GRJ","RACEWAY WEST / RIVER EXIT","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-08 05:09:51","H",NA,TRUE,"steelhead"
"3D9.1C2C40F9D6","ESANIS",NA,"Summer","BCANF","Wallowa","2008-04-29","Recovery","2008-10-14 12:00:00","H",NA,FALSE,"steelhead"
"3D9.1C2C40F9DD","MCJ","RIVER-1 EXIT","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-05 02:30:13","H",NA,FALSE,"steelhead"
"3D9.1C2C40F9DD","GRJ","DIVERSION / SBYC GATE","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-04-26 12:37:02","H",NA,FALSE,"steelhead"
"3D9.1C2C40F9DD","GOJ","B-SEPARATOR GATE","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-04-29 07:39:20","H",NA,FALSE,"steelhead"
"3D9.1C2C40F9DD","GRJ","DIVERSION RIVER EXIT","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-04-26 12:37:04","H",NA,FALSE,"steelhead"
"3D9.1C2C40F9DD","GOJ","B-RACEWAY / RIVER EXIT","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-04-29 07:39:23","H",NA,FALSE,"steelhead"
"3D9.1C2C40F9DD","MCJ","RIVER-1 EXIT","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-05 02:30:12","H",NA,FALSE,"steelhead"
"3D9.1C2C40FA63","GOJ","B-SEPARATOR GATE","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-17 05:29:48","H",NA,FALSE,"steelhead"
"3D9.1C2C40FA63","GOJ","B-RACEWAY / RIVER EXIT","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-17 05:29:51","H",NA,TRUE,"steelhead"
"3D9.1C2C40FAF3","GRJ","RACEWAY EAST","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-04 20:08:09","H",NA,TRUE,"steelhead"
"3D9.1C2C40FAF3","GRJ","RACEWAY EAST","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-04 20:08:10","H",NA,TRUE,"steelhead"
"3D9.1C2C40FECB","GOJ","DIVERSION SBYC GATE","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-11 00:13:45","H",NA,FALSE,"steelhead"
"3D9.1C2C40FECB","GOJ","DIVERSION RIVER EXIT","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-11 00:13:48","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF48","JDJ","RIVER EXIT","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-21 08:53:50","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF48","ESANIS",NA,"Summer","BCANF","Wallowa","2008-04-29","Recovery","2008-10-14 12:00:00","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF48","JDJ","RIVER EXIT","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-21 08:53:51","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF48","ICHFFB","FULL FLOW BYPASS","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-18 10:43:28","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF48","ICHFFB","FULL FLOW BYPASS","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-18 10:43:25","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF5B","MCJ","FULL FLOW BYPASS","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-19 13:56:54","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF5B","BO3","WEIR 37","Summer","BCANF","Wallowa","2008-04-09","Observation","2009-09-22 16:42:23","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF5B","BO4","VERTICAL SLOT DETECTORS","Summer","BCANF","Wallowa","2008-04-09","Observation","2009-09-22 18:12:12","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF5B","MCJ","FULL FLOW BYPASS","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-19 13:57:01","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF5B","GRA","WEIR 732","Summer","BCANF","Wallowa","2008-04-09","Observation","2009-10-07 20:25:13","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF5B","MC1","COUNTING WINDOW","Summer","BCANF","Wallowa","2008-04-09","Observation","2009-09-29 11:44:22","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF5B","BO4","VERTICAL SLOT DETECTORS","Summer","BCANF","Wallowa","2008-04-09","Observation","2009-09-22 18:12:11","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF5B","BO3","WEIR 37","Summer","BCANF","Wallowa","2008-04-09","Observation","2009-09-22 16:42:24","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF5B","MC1","COUNTING WINDOW","Summer","BCANF","Wallowa","2008-04-09","Observation","2009-09-29 11:44:25","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF5B","ICH","LEFT LADDER WEIR 438 [O/S]","Summer","BCANF","Wallowa","2008-04-09","Observation","2009-10-01 13:02:53","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF5B","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-22 09:56:53","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF5B","ICH","LEFT LADDER WEIR 438 [O/S]","Summer","BCANF","Wallowa","2008-04-09","Observation","2009-10-01 13:02:54","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF5B","GRA","WEIR 733","Summer","BCANF","Wallowa","2008-04-09","Observation","2009-10-07 20:25:48","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF99","GRJ","EAST RACEWAY 10","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-16 04:59:11","H",NA,TRUE,"steelhead"
"3D9.1C2C40FF99","MC1","COUNTING WINDOW","Summer","BCANF","Wallowa","2008-04-09","Observation","2009-09-30 10:30:59","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF99","GRJ","EAST RACEWAY 10","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-16 04:59:12","H",NA,TRUE,"steelhead"
"3D9.1C2C40FF99","BO1","VERTICAL SLOT DETECTORS","Summer","BCANF","Wallowa","2008-04-09","Observation","2009-08-12 15:05:04","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF99","BO1","VERTICAL SLOT DETECTORS","Summer","BCANF","Wallowa","2008-04-09","Observation","2009-08-12 15:07:25","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF99","MC1","COUNTING WINDOW","Summer","BCANF","Wallowa","2008-04-09","Observation","2009-09-30 10:31:02","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF99","GRA","WEIR 732","Summer","BCANF","Wallowa","2008-04-09","Observation","2009-10-09 13:47:25","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF99","GRA","WEIR 733","Summer","BCANF","Wallowa","2008-04-09","Observation","2009-10-09 13:48:46","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF99","ICH","LEFT LADDER WEIR 437 [O/S]","Summer","BCANF","Wallowa","2008-04-09","Observation","2009-10-02 07:51:23","H",NA,FALSE,"steelhead"
"3D9.1C2C40FF99","ICH","LEFT LADDER WEIR 438 [O/S]","Summer","BCANF","Wallowa","2008-04-09","Observation","2009-10-02 07:52:44","H",NA,FALSE,"steelhead"
"3D9.1C2C4100CC","GRJ","RACEWAY WEST / RIVER EXIT","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-20 10:36:05","H",NA,TRUE,"steelhead"
"3D9.1C2C4100CC","GRJ","RACEWAY WEST / RIVER EXIT","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-20 10:36:06","H",NA,TRUE,"steelhead"
"3D9.1C2C41013E","BO3","WEIR 59","Summer","BCANF","Wallowa","2008-04-09","Observation","2009-08-22 12:13:51","H",NA,FALSE,"steelhead"
"3D9.1C2C41013E","BO4","VERTICAL SLOT DETECTORS","Summer","BCANF","Wallowa","2008-04-09","Observation","2009-08-22 13:24:02","H",NA,FALSE,"steelhead"
"3D9.1C2C41013E","BO4","VERTICAL SLOT DETECTORS","Summer","BCANF","Wallowa","2008-04-09","Observation","2009-08-22 13:24:01","H",NA,FALSE,"steelhead"
"3D9.1C2C41013E","GRJ","DIVERSION / SBYC GATE","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-04-29 22:40:54","H",NA,FALSE,"steelhead"
"3D9.1C2C41013E","BO3","WEIR 58","Summer","BCANF","Wallowa","2008-04-09","Observation","2009-08-22 12:11:37","H",NA,FALSE,"steelhead"
"3D9.1C2C41013E","GRJ","DIVERSION RIVER EXIT","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-04-29 22:40:56","H",NA,FALSE,"steelhead"
"3D9.1C2C41013E","GOJ","B-SEPARATOR GATE","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-14 16:17:54","H",NA,FALSE,"steelhead"
"3D9.1C2C41013E","GOJ","B-RACEWAY / RIVER EXIT","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-14 16:17:57","H",NA,TRUE,"steelhead"
"3D9.1C2C410490","GRJ","RACEWAY WEST / RIVER EXIT","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-19 13:54:41","H",NA,TRUE,"steelhead"
"3D9.1C2C410490","GRJ","RACEWAY WEST / RIVER EXIT","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-19 13:54:42","H",NA,TRUE,"steelhead"
"3D9.1C2C410546","GOJ","DIVERSION RIVER EXIT","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-22 07:41:17","H",NA,FALSE,"steelhead"
"3D9.1C2C410546","GOJ","DIVERSION RIVER EXIT","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-22 07:41:16","H",NA,FALSE,"steelhead"
"3D9.1C2C4105B0","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-09 18:51:32","H",NA,FALSE,"steelhead"
"3D9.1C2C4105C1","GRJ","EAST RACEWAY 10","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-15 18:36:13","H",NA,TRUE,"steelhead"
"3D9.1C2C4105C1","TWX","MATRIX [EXPERIMENTAL] TRAWL","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-19 11:27:38","H",NA,FALSE,"steelhead"
"3D9.1C2C4105C1","GRJ","EAST RACEWAY 10","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-15 18:36:14","H",NA,TRUE,"steelhead"
"3D9.1C2C4105C1","TWX","MATRIX [EXPERIMENTAL] TRAWL","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-19 11:27:37","H",NA,FALSE,"steelhead"
"3D9.1C2C4108A0","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-19 05:48:34","H",NA,FALSE,"steelhead"
"3D9.1C2C410B25","GRJ","RACEWAY WEST / RIVER EXIT","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-08 03:37:34","H",NA,TRUE,"steelhead"
"3D9.1C2C410B25","GRJ","RACEWAY WEST / RIVER EXIT","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-08 03:37:35","H",NA,TRUE,"steelhead"
"3D9.1C2C410B25","GRNTRP",NA,"Summer","BCANF","Wallowa","2008-04-29","Recapture","2008-05-02 08:45:00","H",NA,FALSE,"steelhead"
"3D9.1C2C410D25","ESANIS",NA,"Summer","BCANF","Wallowa","2008-04-29","Recovery","2008-10-14 12:00:00","H",NA,FALSE,"steelhead"
"3D9.1C2C410D25","MCJ","FULL FLOW BYPASS","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-21 13:38:47","H",NA,FALSE,"steelhead"
"3D9.1C2C410D25","MCJ","FULL FLOW BYPASS","Summer","BCANF","Wallowa","2008-04-29","Observation","2008-05-21 13:38:44","H",NA,FALSE,"steelhead"
"3D9.1C2C410E99","GOJ","DIVERSION SBYC GATE","Summer","BCANF","Wallowa","2008-04-09","Observation","2008-05-06 07:53:19","H",NA,FALSE,"steelhead"
