"obs_site","ant","tag_id","run","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","species"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF1D4C0B0","Summer","ALTULC","Upper Salmon","2007-04-26","Observation","2007-05-05 20:34:26","W",78,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF1D4C0B0","Summer","ALTULC","Upper Salmon","2007-04-26","Observation","2007-05-05 20:34:27","W",78,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF1D4C0B0","Summer","ALTULC","Upper Salmon","2007-04-26","Observation","2007-05-08 20:11:04","W",78,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF1D4C0B0","Summer","ALTULC","Upper Salmon","2007-04-26","Observation","2007-05-08 20:11:05","W",78,FALSE,"sockeye"
"LMJ","B-DIVERSION","3D9.1BF1D4C0B0","Summer","ALTULC","Upper Salmon","2007-04-26","Observation","2007-05-12 05:04:21","W",78,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF1D4C0B0","Summer","ALTULC","Upper Salmon","2007-04-26","Observation","2007-05-12 05:04:32","W",78,FALSE,"sockeye"
"GRJ","ADULT FISH RETURN","3D9.1BF25DD3B8","Summer","ALTULC","Upper Salmon","2007-04-27","Observation","2007-05-05 01:35:23","W",77,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF25DD3B8","Summer","ALTULC","Upper Salmon","2007-04-27","Observation","2007-05-11 16:56:44","W",77,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF25DD3B8","Summer","ALTULC","Upper Salmon","2007-04-27","Observation","2007-05-11 16:56:47","W",77,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF25DD3B8","Summer","ALTULC","Upper Salmon","2007-04-27","Observation","2007-05-19 08:43:00","W",77,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF25DD3B8","Summer","ALTULC","Upper Salmon","2007-04-27","Observation","2007-05-19 08:43:01","W",77,FALSE,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF25DD75A","Summer","ALTULC","Upper Salmon","2007-04-29","Observation","2007-05-10 20:19:52","W",72,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25DD75A","Summer","ALTULC","Upper Salmon","2007-04-29","Observation","2007-05-10 20:19:54","W",72,FALSE,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1BF25DD75A","Summer","ALTULC","Upper Salmon","2007-04-29","Observation","2007-05-27 07:28:40","W",72,FALSE,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1BF25DD75A","Summer","ALTULC","Upper Salmon","2007-04-29","Observation","2007-05-27 07:28:44","W",72,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25DDA65","Summer","ALTULC","Upper Salmon","2007-04-29","Observation","2007-05-11 19:59:01","W",87,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25DDA65","Summer","ALTULC","Upper Salmon","2007-04-29","Observation","2007-05-11 19:59:02","W",87,FALSE,"sockeye"
"LMJ","FULL FLOW BYPASS","3D9.1BF25DDA65","Summer","ALTULC","Upper Salmon","2007-04-29","Observation","2007-05-13 13:06:53","W",87,FALSE,"sockeye"
"LMJ","ADULT FISH RETURN","3D9.1BF25DDA65","Summer","ALTULC","Upper Salmon","2007-04-29","Observation","2007-05-13 13:18:23","W",87,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF25DDA65","Summer","ALTULC","Upper Salmon","2007-04-29","Observation","2007-05-14 19:09:17","W",87,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF25DDA65","Summer","ALTULC","Upper Salmon","2007-04-29","Observation","2007-05-14 19:09:19","W",87,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF25DDA65","Summer","ALTULC","Upper Salmon","2007-04-29","Observation","2007-05-16 07:21:35","W",87,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF25DDA65","Summer","ALTULC","Upper Salmon","2007-04-29","Observation","2007-05-16 07:21:36","W",87,FALSE,"sockeye"
"GRJ","ADULT FISH RETURN","3D9.1BF25DDE1A","Summer","ALTULC","Upper Salmon","2007-04-25","Observation","2007-05-04 08:54:32","W",77,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1BF25DDF2F","Summer","ALTULC","Upper Salmon","2007-05-04","Observation","2007-05-12 04:26:17","W",91,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25DDF2F","Summer","ALTULC","Upper Salmon","2007-05-04","Observation","2007-05-12 04:26:19","W",91,FALSE,"sockeye"
"LMJ","B-DIVERSION","3D9.1BF25DDF2F","Summer","ALTULC","Upper Salmon","2007-05-04","Observation","2007-05-16 18:19:03","W",91,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF25DDF2F","Summer","ALTULC","Upper Salmon","2007-05-04","Observation","2007-05-16 18:23:58","W",91,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF25DDF2F","Summer","ALTULC","Upper Salmon","2007-05-04","Observation","2007-05-27 20:31:32","W",91,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF25DDF2F","Summer","ALTULC","Upper Salmon","2007-05-04","Observation","2007-05-27 20:31:33","W",91,FALSE,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1BF25DE27E","Summer","ALTULC","Upper Salmon","2007-05-02","Observation","2007-06-12 15:23:24","W",78,FALSE,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1BF25DE27E","Summer","ALTULC","Upper Salmon","2007-05-02","Observation","2007-06-12 15:23:27","W",78,FALSE,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF25DE689","Summer","ALTULC","Upper Salmon","2007-04-25","Observation","2007-05-05 08:55:11","W",83,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25DE689","Summer","ALTULC","Upper Salmon","2007-04-25","Observation","2007-05-05 08:55:14","W",83,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF25DE689","Summer","ALTULC","Upper Salmon","2007-04-25","Observation","2007-05-06 23:39:31","W",83,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF25DE689","Summer","ALTULC","Upper Salmon","2007-04-25","Observation","2007-05-06 23:39:32","W",83,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF25DE689","Summer","ALTULC","Upper Salmon","2007-04-25","Observation","2007-05-15 20:19:13","W",83,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF25DE689","Summer","ALTULC","Upper Salmon","2007-04-25","Observation","2007-05-15 20:19:14","W",83,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1BF25DEC26","Summer","ALTULC","Upper Salmon","2007-04-20","Observation","2007-05-03 16:38:51","W",88,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25DEC26","Summer","ALTULC","Upper Salmon","2007-04-20","Observation","2007-05-03 16:38:53","W",88,FALSE,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF25DEC26","Summer","ALTULC","Upper Salmon","2007-04-20","Observation","2007-05-27 09:13:54","W",88,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25DEC26","Summer","ALTULC","Upper Salmon","2007-04-20","Observation","2007-05-27 09:13:57","W",88,FALSE,"sockeye"
"B2J","SAMPLE ROOM","3D9.1BF25DF2E0","Summer","ALTULC","Upper Salmon","2007-04-27","Observation","2007-06-04 14:40:08","W",77,FALSE,"sockeye"
"B2J","SAMPLE / SBYC EXIT","3D9.1BF25DF2E0","Summer","ALTULC","Upper Salmon","2007-04-27","Observation","2007-06-05 09:46:03","W",77,FALSE,"sockeye"
"SNKTRP",NA,"3D9.1BF25E02B4","Summer","ALTULC","Upper Salmon","2007-04-26","Recapture","2007-05-02 09:20:00","W",75,FALSE,"sockeye"
"SNJ","MAIN","3D9.1BF25E02B4","Summer","ALTULC","Upper Salmon","2007-04-26","Observation","2007-05-02 10:28:25","W",75,FALSE,"sockeye"
"SNJ","MAIN","3D9.1BF25E02B4","Summer","ALTULC","Upper Salmon","2007-04-26","Observation","2007-05-02 11:16:51","W",75,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF25E02B4","Summer","ALTULC","Upper Salmon","2007-04-26","Observation","2007-05-11 06:37:37","W",75,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF25E02B4","Summer","ALTULC","Upper Salmon","2007-04-26","Observation","2007-05-11 06:37:39","W",75,FALSE,"sockeye"
"GRJ","ADULT FISH RETURN","3D9.1BF25E085E","Summer","ALTULC","Upper Salmon","2007-04-28","Observation","2007-05-06 13:54:07","W",81,FALSE,"sockeye"
"LMJ","B-DIVERSION","3D9.1BF25E1849","Summer","ALTULC","Upper Salmon","2007-04-30","Observation","2007-05-18 23:47:44","W",88,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF25E1849","Summer","ALTULC","Upper Salmon","2007-04-30","Observation","2007-05-18 23:56:41","W",88,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF25E1849","Summer","ALTULC","Upper Salmon","2007-04-30","Observation","2007-05-24 15:14:58","W",88,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF25E1849","Summer","ALTULC","Upper Salmon","2007-04-30","Observation","2007-05-24 15:14:59","W",88,FALSE,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1BF25E1849","Summer","ALTULC","Upper Salmon","2007-04-30","Observation","2007-05-26 06:56:20","W",88,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25E1A3E","Summer","ALTULC","Upper Salmon","2007-05-04","Observation","2007-05-17 22:38:47","W",80,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25E1A3E","Summer","ALTULC","Upper Salmon","2007-05-04","Observation","2007-05-17 22:38:48","W",80,FALSE,"sockeye"
"LMJ","FULL FLOW BYPASS","3D9.1BF25E1A3E","Summer","ALTULC","Upper Salmon","2007-05-04","Observation","2007-05-20 00:30:00","W",80,FALSE,"sockeye"
"LMJ","ADULT FISH RETURN","3D9.1BF25E1A3E","Summer","ALTULC","Upper Salmon","2007-05-04","Observation","2007-05-20 23:28:34","W",80,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF25E1A3E","Summer","ALTULC","Upper Salmon","2007-05-04","Observation","2007-05-28 16:21:01","W",80,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF25E1A3E","Summer","ALTULC","Upper Salmon","2007-05-04","Observation","2007-05-28 16:21:02","W",80,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1BF25E1C7C","Summer","ALTULC","Upper Salmon","2007-04-28","Observation","2007-05-05 16:43:51","W",83,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25E1C7C","Summer","ALTULC","Upper Salmon","2007-04-28","Observation","2007-05-05 16:43:53","W",83,FALSE,"sockeye"
"GRJ","ADULT FISH RETURN","3D9.1BF25F1E04","Summer","ALTULC","Upper Salmon","2007-04-28","Observation","2007-05-06 13:10:13","W",77,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1BF260AB8C","Summer","ALTULC","Upper Salmon","2007-05-06","Observation","2007-05-27 21:12:13","W",72,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF260AB8C","Summer","ALTULC","Upper Salmon","2007-05-06","Observation","2007-05-27 21:12:16","W",72,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF2631E9E","Summer","ALTULC","Upper Salmon","2007-04-28","Observation","2007-05-05 07:44:07","W",83,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF2631E9E","Summer","ALTULC","Upper Salmon","2007-04-28","Observation","2007-05-05 07:44:08","W",83,FALSE,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF2631E9E","Summer","ALTULC","Upper Salmon","2007-04-28","Observation","2007-05-28 01:17:51","W",83,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF2631E9E","Summer","ALTULC","Upper Salmon","2007-04-28","Observation","2007-05-28 01:17:53","W",83,FALSE,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1BF2631E9E","Summer","ALTULC","Upper Salmon","2007-04-28","Observation","2007-06-08 11:34:07","W",83,FALSE,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1BF2631E9E","Summer","ALTULC","Upper Salmon","2007-04-28","Observation","2007-06-08 11:34:13","W",83,FALSE,"sockeye"
"GRJ","ADULT FISH RETURN","3D9.1BF26320F8","Summer","ALTULC","Upper Salmon","2007-05-01","Observation","2007-05-10 14:01:25","W",78,FALSE,"sockeye"
"LMJ","FULL FLOW BYPASS","3D9.1BF26320F8","Summer","ALTULC","Upper Salmon","2007-05-01","Observation","2007-05-15 13:44:43","W",78,FALSE,"sockeye"
"LMJ","ADULT FISH RETURN","3D9.1BF26320F8","Summer","ALTULC","Upper Salmon","2007-05-01","Observation","2007-05-15 13:49:16","W",78,FALSE,"sockeye"
"GRJ","ADULT FISH RETURN","3D9.1BF2632263","Summer","ALTULC","Upper Salmon","2007-04-22","Observation","2007-05-01 14:33:10","W",76,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1BF2632333","Summer","ALTULC","Upper Salmon","2007-05-03","Observation","2007-05-12 05:14:35","W",85,FALSE,"sockeye"
"GRJ","SBYC GATE","3D9.1BF2632333","Summer","ALTULC","Upper Salmon","2007-05-03","Observation","2007-05-12 05:14:43","W",85,FALSE,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF263235E","Summer","ALTULC","Upper Salmon","2007-04-20","Observation","2007-05-03 23:18:46","W",94,FALSE,"sockeye"
