"tag_id","obs_site","ant","run","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","species"
"3DD.007740DA65","LMJ","DIVERSION RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-14 13:19:01","H",NA,FALSE,"steelhead"
"3DD.007740F263","TWX","MATRIX TRAWL [CURRENT]","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-06-01 21:49:53","H",145,FALSE,"steelhead"
"3DD.007740F263","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-30 04:55:39","H",145,FALSE,"steelhead"
"3DD.007740F263","TWX","MATRIX TRAWL [CURRENT]","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-06-01 21:49:51","H",145,FALSE,"steelhead"
"3DD.007740FD13","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-17 21:01:54","H",NA,FALSE,"steelhead"
"3DD.007741043D","LMJ","B-RACEWAY","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-28 11:19:55","H",NA,TRUE,"steelhead"
"3DD.007741043D","LMJ","B-RACEWAY","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-28 11:19:56","H",NA,TRUE,"steelhead"
"3DD.007741144C","GOJ","DIVERSION RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-21 05:37:38","H",NA,FALSE,"steelhead"
"3DD.007741144C","GOJ","DIVERSION RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-21 05:37:39","H",NA,FALSE,"steelhead"
"3DD.007741345E","MCJ","RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-22 10:24:00","H",NA,FALSE,"steelhead"
"3DD.007741345E","MCJ","RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-22 10:24:01","H",NA,FALSE,"steelhead"
"3DD.0077414155","GOJ","B-SEPARATOR GATE","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-12 12:14:03","H",NA,FALSE,"steelhead"
"3DD.0077414155","GOJ","B-RACEWAY / RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-12 12:14:07","H",NA,TRUE,"steelhead"
"3DD.0077416552","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-20 19:20:55","H",NA,FALSE,"steelhead"
"3DD.0077416552","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-20 19:20:56","H",NA,FALSE,"steelhead"
"3DD.0077416B1D","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-07 20:24:03","H",NA,FALSE,"steelhead"
"3DD.0077421BEF","MCJ","FULL FLOW BYPASS","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-30 04:20:23","H",127,FALSE,"steelhead"
"3DD.0077421BEF","ESANIS",NA,"Summer","BCANF","Wallowa","2015-05-02","Recovery","2017-09-14 23:00:00","H",127,FALSE,"steelhead"
"3DD.0077421BEF","MCJ","FULL FLOW BYPASS","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-30 04:20:20","H",127,FALSE,"steelhead"
"3DD.0077422636","GRJ","RACEWAY EAST","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-21 02:47:10","H",NA,TRUE,"steelhead"
"3DD.0077422636","GRJ","RACEWAY EAST","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-21 02:47:11","H",NA,TRUE,"steelhead"
"3DD.007742287A","GOJ","DIVERSION RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-18 14:26:35","H",115,FALSE,"steelhead"
"3DD.007742287A","B2J","RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-28 11:09:52","H",115,FALSE,"steelhead"
"3DD.007742287A","GOJ","DIVERSION RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-18 14:26:36","H",115,FALSE,"steelhead"
"3DD.007742287A","B2J","RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-28 11:09:51","H",115,FALSE,"steelhead"
"3DD.007742287A","ESANIS",NA,"Summer","BCANF","Wallowa","2015-05-02","Recovery","2015-10-02 00:00:00","H",115,FALSE,"steelhead"
"3DD.00774235B1","GOJ","B-RACEWAY / RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-26 05:01:16","H",NA,TRUE,"steelhead"
"3DD.00774235B1","GOJ","B-RACEWAY / RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-26 05:01:17","H",NA,TRUE,"steelhead"
"3DD.00774235B1","ESANIS",NA,"Summer","BCANF","Wallowa","2015-05-02","Recovery","2015-10-02 00:00:00","H",NA,FALSE,"steelhead"
"3DD.0077423B63","MCJ","FULL FLOW BYPASS","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-19 14:27:43","H",NA,FALSE,"steelhead"
"3DD.0077423B63","MCJ","FULL FLOW BYPASS","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-19 14:27:47","H",NA,FALSE,"steelhead"
"3DD.0077423E6E","GOJ","DIVERSION RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-06-10 13:26:53","H",NA,FALSE,"steelhead"
"3DD.0077423E6E","GOJ","DIVERSION RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-06-10 13:26:54","H",NA,FALSE,"steelhead"
"3DD.0077423E6E","CBLAIS",NA,"Summer","BCANF","Wallowa","2015-05-02","Recovery","2015-08-17 00:00:00","H",NA,FALSE,"steelhead"
"3DD.0077425AE0","GOJ","B-RACEWAY / RIVER EXIT","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-28 05:40:46","H",NA,TRUE,"steelhead"
"3DD.0077425AE0","GOJ","B-RACEWAY / RIVER EXIT","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-28 05:40:47","H",NA,TRUE,"steelhead"
"3DD.00774288CF","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-31 08:18:18","H",NA,FALSE,"steelhead"
"3DD.00774288CF","ESANIS",NA,"Summer","BCANF","Wallowa","2015-04-16","Recovery","2015-10-02 00:00:00","H",NA,FALSE,"steelhead"
"3DD.007742C33B","TWX","MATRIX TRAWL [CURRENT]","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-28 08:50:11","H",NA,FALSE,"steelhead"
"3DD.007742C33B","TWX","MATRIX TRAWL [CURRENT]","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-28 08:49:42","H",NA,FALSE,"steelhead"
"3DD.007742C33B","ICHFFB","FULL FLOW BYPASS","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-22 05:21:59","H",NA,FALSE,"steelhead"
"3DD.007742C33B","ICHFFB","FULL FLOW BYPASS","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-22 05:22:02","H",NA,FALSE,"steelhead"
"3DD.007742C3D3","ICHFFB","FULL FLOW BYPASS","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-06-02 13:24:21","H",NA,FALSE,"steelhead"
"3DD.007742C3D3","ICHFFB","FULL FLOW BYPASS","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-06-02 13:24:18","H",NA,FALSE,"steelhead"
"3DD.007742CB2A","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-06-04 01:41:08","H",NA,FALSE,"steelhead"
"3DD.007742D1B4","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-28 20:33:24","H",NA,FALSE,"steelhead"
"3DD.007742D1B4","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-28 20:33:23","H",NA,FALSE,"steelhead"
"3DD.007742DA08","GOJ","A-SEPARATOR GATE","Summer","BCANF","Wallowa","2015-05-01","Observation","2015-05-19 12:18:23","H",NA,FALSE,"steelhead"
"3DD.007742DA08","GOJ","A-RACEWAY / RIVER EXIT","Summer","BCANF","Wallowa","2015-05-01","Observation","2015-05-19 12:18:28","H",NA,TRUE,"steelhead"
"3DD.007742E404","TWX","MATRIX TRAWL [CURRENT]","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-30 01:42:47","H",NA,FALSE,"steelhead"
"3DD.007742E404","TWX","MATRIX TRAWL [CURRENT]","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-30 01:40:27","H",NA,FALSE,"steelhead"
"3DD.007742E404","GRJ","RACEWAY EAST","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-24 11:57:17","H",NA,TRUE,"steelhead"
"3DD.007742E404","GRJ","RACEWAY EAST","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-24 11:57:18","H",NA,TRUE,"steelhead"
"3DD.007742E91C","GRJ","DIVERSION RIVER EXIT","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-08 01:33:48","H",NA,FALSE,"steelhead"
"3DD.007742E91C","GRJ","DIVERSION RIVER EXIT","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-08 01:33:47","H",NA,FALSE,"steelhead"
"3DD.007742F6ED","GRJ","DIVERSION / SBYC GATE","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-18 07:12:30","H",NA,FALSE,"steelhead"
"3DD.007742F6ED","GRJ","DIVERSION RIVER EXIT","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-18 07:12:32","H",NA,FALSE,"steelhead"
"3DD.007742FAD0","GRJ","RACEWAY EAST","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-06-07 01:19:25","H",NA,TRUE,"steelhead"
"3DD.007742FAD0","GRJ","RACEWAY EAST","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-06-07 01:19:26","H",NA,TRUE,"steelhead"
"3DD.007742FCFC","LMJ","B-SEPARATOR GATE","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-20 05:18:10","H",NA,FALSE,"steelhead"
"3DD.007742FCFC","LMJ","B-RACEWAY","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-20 05:19:16","H",NA,TRUE,"steelhead"
"3DD.007742FDA3","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-26 20:10:44","H",NA,FALSE,"steelhead"
"3DD.007743034C","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-18 05:03:03","H",NA,FALSE,"steelhead"
"3DD.007743034C","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-18 05:03:02","H",NA,FALSE,"steelhead"
"3DD.0077430729","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-25 17:45:59","H",NA,FALSE,"steelhead"
"3DD.0077430729","MCJ","FULL FLOW BYPASS","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-22 03:49:14","H",NA,FALSE,"steelhead"
"3DD.0077430729","MCJ","FULL FLOW BYPASS","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-22 03:49:17","H",NA,FALSE,"steelhead"
"3DD.007743211C","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-25 07:14:02","H",NA,FALSE,"steelhead"
"3DD.007743211C","ESANIS",NA,"Summer","BCANF","Wallowa","2015-05-02","Recovery","2015-10-02 00:00:00","H",NA,FALSE,"steelhead"
"3DD.007743211C","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-25 07:14:01","H",NA,FALSE,"steelhead"
"3DD.0077432205","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-17 20:16:42","H",NA,FALSE,"steelhead"
"3DD.007743396D","TWX","MATRIX TRAWL [CURRENT]","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-06-02 02:42:14","H",NA,FALSE,"steelhead"
"3DD.007743396D","TWX","MATRIX TRAWL [CURRENT]","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-06-02 02:39:59","H",NA,FALSE,"steelhead"
"3DD.0077433AB8","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-27 17:06:49","H",NA,FALSE,"steelhead"
"3DD.0077433AB8","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-27 17:06:50","H",NA,FALSE,"steelhead"
"3DD.0077433AF6","LMJ","B-DIVERSION","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-19 08:11:13","H",NA,FALSE,"steelhead"
"3DD.0077433AF6","LMJ","DIVERSION RIVER EXIT","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-19 08:17:39","H",NA,FALSE,"steelhead"
"3DD.0077433AF6","ESANIS",NA,"Summer","BCANF","Wallowa","2015-04-16","Recovery","2015-10-02 00:00:00","H",NA,FALSE,"steelhead"
"3DD.00774358D7","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-23 09:53:37","H",NA,FALSE,"steelhead"
"3DD.00774358D7","MCJ","RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-18 09:48:16","H",NA,FALSE,"steelhead"
"3DD.00774358D7","MCJ","RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-18 09:48:14","H",NA,FALSE,"steelhead"
"3DD.0077435931","LMJ","B-RACEWAY","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-25 11:12:31","H",NA,TRUE,"steelhead"
"3DD.0077435931","LMJ","B-RACEWAY","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-25 11:12:30","H",NA,TRUE,"steelhead"
"3DD.0077435DFE","JDJ","RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-29 10:36:01","H",NA,FALSE,"steelhead"
"3DD.0077435DFE","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-30 21:01:48","H",NA,FALSE,"steelhead"
"3DD.0077435DFE","MCJ","RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-26 08:44:33","H",NA,FALSE,"steelhead"
"3DD.0077435DFE","JDJ","RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-29 10:36:00","H",NA,FALSE,"steelhead"
"3DD.0077435DFE","MCJ","RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-26 08:44:35","H",NA,FALSE,"steelhead"
"3DD.00774367DA","GRJ","RACEWAY EAST","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-08 07:52:07","H",NA,TRUE,"steelhead"
"3DD.00774367DA","GRJ","RCWY-10 GATE","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-08 07:51:51","H",NA,TRUE,"steelhead"
"3DD.00774375EF","GRJ","RACEWAY EAST","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-22 22:19:43","H",NA,TRUE,"steelhead"
"3DD.00774375EF","GRJ","RACEWAY EAST","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-22 22:19:44","H",NA,TRUE,"steelhead"
"3DD.00774382C8","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-06-02 21:10:53","H",NA,FALSE,"steelhead"
"3DD.0077438C63","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-26 20:42:57","H",NA,FALSE,"steelhead"
"3DD.0077438C63","MCJ","RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-23 03:34:12","H",NA,FALSE,"steelhead"
"3DD.0077438C63","ESANIS",NA,"Summer","BCANF","Wallowa","2015-05-02","Recovery","2015-10-02 00:00:00","H",NA,FALSE,"steelhead"
"3DD.0077438C63","MCJ","RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-23 03:34:13","H",NA,FALSE,"steelhead"
"3DD.00774390A0","TWX","MATRIX TRAWL [CURRENT]","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-29 21:38:35","H",NA,FALSE,"steelhead"
"3DD.00774390A0","TWX","MATRIX TRAWL [CURRENT]","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-29 21:38:40","H",NA,FALSE,"steelhead"
"3DD.007743920D","GRJ","RACEWAY EAST","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-11 10:55:44","H",NA,TRUE,"steelhead"
"3DD.007743920D","WR1","Left Center","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-02 22:32:10","H",NA,FALSE,"steelhead"
"3DD.007743920D","GRJ","RACEWAY EAST","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-11 10:55:32","H",NA,TRUE,"steelhead"
"3DD.007743920D","ESANIS",NA,"Summer","BCANF","Wallowa","2015-05-02","Recovery","2016-10-16 11:00:00","H",NA,FALSE,"steelhead"
"3DD.0077439B8D","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-06-01 08:36:34","H",NA,FALSE,"steelhead"
"3DD.0077439B8D","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-06-01 08:36:33","H",NA,FALSE,"steelhead"
"3DD.0077439CA6","GRJ","EAST RACEWAY 10","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-12 03:13:15","H",NA,TRUE,"steelhead"
"3DD.0077439CA6","GRJ","EAST RACEWAY 10","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-12 03:13:14","H",NA,TRUE,"steelhead"
"3DD.007743AB8B","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-26 14:57:30","H",NA,FALSE,"steelhead"
"3DD.007743B61B","WR1","Mid-Right","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-03 00:36:51","H",NA,FALSE,"steelhead"
"3DD.007743B61B","B2J","RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-22 03:20:31","H",NA,FALSE,"steelhead"
"3DD.007743B61B","B2J","RIVER EXIT","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-22 03:20:32","H",NA,FALSE,"steelhead"
"3DD.007743B6E0","GRJ","DIVERSION / SBYC GATE","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-12 00:47:36","H",NA,FALSE,"steelhead"
"3DD.007743B6E0","GRJ","DIVERSION RIVER EXIT","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-12 00:47:38","H",NA,FALSE,"steelhead"
"3DD.007743B6E0","B2J","SBYC SEPARATOR GATE","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-22 01:30:39","H",NA,FALSE,"steelhead"
"3DD.007743B6E0","B2J","RIVER EXIT","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-22 01:30:44","H",NA,FALSE,"steelhead"
"3DD.007743B7D3","CBLAIS",NA,"Summer","BCANF","Wallowa","2015-04-16","Recovery","2015-08-17 00:00:00","H",NA,FALSE,"steelhead"
"3DD.007743B7D3","LMJ","B-DIVERSION","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-06-02 15:49:53","H",NA,FALSE,"steelhead"
"3DD.007743B7D3","LMJ","DIVERSION RIVER EXIT","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-06-02 17:43:28","H",NA,FALSE,"steelhead"
"3DD.007743B7F4","GOJ","B-SEPARATOR GATE","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-29 10:03:48","H",NA,FALSE,"steelhead"
"3DD.007743B7F4","GOJ","B-RACEWAY / RIVER EXIT","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-29 10:03:52","H",NA,TRUE,"steelhead"
"3DD.007743BA8A","ICHFFB","FULL FLOW BYPASS","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-17 13:00:57","H",NA,FALSE,"steelhead"
"3DD.007743BA8A","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-23 20:42:55","H",NA,FALSE,"steelhead"
"3DD.007743BA8A","ICHFFB","FULL FLOW BYPASS","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-17 13:01:00","H",NA,FALSE,"steelhead"
"3DD.007743BBA9","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-05-02","Observation","2015-05-27 21:55:01","H",NA,FALSE,"steelhead"
"3DD.007743C5F3","B2J","RIVER EXIT","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-06-05 01:36:12","H",123,FALSE,"steelhead"
"3DD.007743C5F3","B2J","RIVER EXIT","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-06-05 01:36:13","H",123,FALSE,"steelhead"
"3DD.007743C6F7","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-31 05:55:38","H",123,FALSE,"steelhead"
"3DD.007743C6F7","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-31 05:55:39","H",123,FALSE,"steelhead"
"3DD.007743DE07","GOJ","B-RACEWAY / RIVER EXIT","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-23 08:46:31","H",NA,TRUE,"steelhead"
"3DD.007743DE07","GOJ","B-RACEWAY / RIVER EXIT","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-23 08:46:32","H",NA,TRUE,"steelhead"
"3DD.007743DF59","LMJ","DIVERSION RIVER EXIT","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-19 02:12:56","H",NA,FALSE,"steelhead"
"3DD.007743DF59","LMJ","B-DIVERSION","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-19 02:05:35","H",NA,FALSE,"steelhead"
"3DD.007743DF59","ESANIS",NA,"Summer","BCANF","Wallowa","2015-04-16","Recovery","2016-09-19 23:00:00","H",NA,FALSE,"steelhead"
"3DD.007743E13C","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-26 19:42:05","H",NA,FALSE,"steelhead"
"3DD.007743E13C","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-04-16","Observation","2015-05-26 19:42:06","H",NA,FALSE,"steelhead"
"3DD.007743E178","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-05-01","Observation","2015-05-24 19:21:06","H",NA,FALSE,"steelhead"
"3DD.007743E178","BCC","15X15 FULL-FLOW ANTENNA","Summer","BCANF","Wallowa","2015-05-01","Observation","2015-05-24 19:21:07","H",NA,FALSE,"steelhead"
"3DD.007743E178","ESANIS",NA,"Summer","BCANF","Wallowa","2015-05-01","Recovery","2015-10-02 00:00:00","H",NA,FALSE,"steelhead"
