"tag_id","obs_site","ant","run","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","species"
"3DD.007795E67A","GRJ","RCWY-10 GATE","Summer","RLCTRP","Upper Salmon","2017-04-26","Observation","2017-05-15 23:07:17","H",NA,TRUE,"sockeye"
"3DD.007795E67A","GRJ","EAST RACEWAY 10","Summer","RLCTRP","Upper Salmon","2017-04-26","Observation","2017-05-15 23:07:29","H",NA,TRUE,"sockeye"
"3DD.0077961556","GOJ","B-SEPARATOR GATE","Summer","RLCTRP","Upper Salmon","2017-04-26","Observation","2017-06-10 00:44:17","H",NA,FALSE,"sockeye"
"3DD.0077961556","GOJ","B-RACEWAY / RIVER EXIT","Summer","RLCTRP","Upper Salmon","2017-04-26","Observation","2017-06-10 00:44:20","H",NA,TRUE,"sockeye"
"3DD.007796ABF0","LMJ","B-RACEWAY","Summer","RLCTRP","Upper Salmon","2017-04-18","Observation","2017-05-18 21:31:16","H",NA,TRUE,"sockeye"
"3DD.007796ABF0","LMJ","B-RACEWAY","Summer","RLCTRP","Upper Salmon","2017-04-18","Observation","2017-05-18 21:31:15","H",NA,TRUE,"sockeye"
"3DD.0077971FE9","GRJ","DIVERSION RIVER EXIT","Summer","RLCTRP","Upper Salmon","2017-04-18","Observation","2017-05-09 23:31:10","H",NA,FALSE,"sockeye"
"3DD.0077971FE9","GRJ","DIVERSION / SBYC GATE","Summer","RLCTRP","Upper Salmon","2017-04-18","Observation","2017-05-09 23:31:08","H",NA,FALSE,"sockeye"
"3DD.0077974AA1","ICHFFB","FULL FLOW BYPASS","Summer","RLCTRP","Upper Salmon","2017-04-18","Observation","2017-05-15 19:55:52","H",NA,FALSE,"sockeye"
"3DD.0077974AA1","ICHFFB","FULL FLOW BYPASS","Summer","RLCTRP","Upper Salmon","2017-04-18","Observation","2017-05-15 19:55:54","H",NA,FALSE,"sockeye"
"3DD.0077993E4B","GRJ","RACEWAY EAST","Summer","RLCTRP","Upper Salmon","2017-04-26","Observation","2017-05-15 16:37:55","H",NA,TRUE,"sockeye"
"3DD.0077993E4B","GRJ","RACEWAY EAST","Summer","RLCTRP","Upper Salmon","2017-04-26","Observation","2017-05-15 16:37:56","H",NA,TRUE,"sockeye"
"3DD.00779A3FAF","GRJ","RACEWAY EAST","Summer","RLCTRP","Upper Salmon","2017-04-27","Observation","2017-05-21 10:09:02","H",NA,TRUE,"sockeye"
