"obs_site","ant","tag_id","run","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","species"
"GRJ","SAMPLE TANK","3D9.1BF26339C4","Summer","ALTULC","Upper Salmon","2007-05-03","Observation","2007-05-14 18:59:16","H",88,TRUE,"sockeye"
"GRJ","SAMPLE TANK","3D9.1BF26339C4","Summer","ALTULC","Upper Salmon","2007-05-03","Observation","2007-05-14 18:59:17","H",88,TRUE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1BF2633E8E","Summer","ALTULC","Upper Salmon","2007-05-13","Observation","2007-05-22 13:28:20","H",90,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF2633E8E","Summer","ALTULC","Upper Salmon","2007-05-13","Observation","2007-05-22 13:28:22","H",90,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF2633E8E","Summer","ALTULC","Upper Salmon","2007-05-13","Observation","2007-06-07 07:03:33","H",90,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF2633E8E","Summer","ALTULC","Upper Salmon","2007-05-13","Observation","2007-06-07 07:03:34","H",90,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF2633EE9","Summer","ALTULC","Upper Salmon","2007-04-30","Observation","2007-06-01 09:34:38","H",85,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF2633EE9","Summer","ALTULC","Upper Salmon","2007-04-30","Observation","2007-06-01 09:34:39","H",85,FALSE,"sockeye"
"LMJ","B-DIVERSION","3D9.1BF2633F12","Summer","ALTULC","Upper Salmon","2007-05-03","Observation","2007-05-18 01:38:36","H",91,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF2633F12","Summer","ALTULC","Upper Salmon","2007-05-03","Observation","2007-05-18 01:39:10","H",91,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF2633F12","Summer","ALTULC","Upper Salmon","2007-05-03","Observation","2007-06-01 11:35:50","H",91,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF2633F12","Summer","ALTULC","Upper Salmon","2007-05-03","Observation","2007-06-01 11:35:51","H",91,FALSE,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF2633F27","Summer","ALTULC","Upper Salmon","2007-05-13","Observation","2007-05-29 08:43:14","H",98,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF2633F27","Summer","ALTULC","Upper Salmon","2007-05-13","Observation","2007-05-29 08:43:17","H",98,FALSE,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1BF2634360","Summer","ALTULC","Upper Salmon","2007-05-14","Observation","2007-06-09 05:39:45","H",89,FALSE,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1BF2634360","Summer","ALTULC","Upper Salmon","2007-05-14","Observation","2007-06-09 05:39:49","H",89,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF2634415","Summer","ALTULC","Upper Salmon","2007-05-09","Observation","2007-05-17 21:04:30","H",85,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF2634415","Summer","ALTULC","Upper Salmon","2007-05-09","Observation","2007-05-17 21:04:31","H",85,FALSE,"sockeye"
"MCJ","SBYC B-RACEWAY RIVER GATE","3D9.1BF263457B","Summer","ALTULC","Upper Salmon","2007-05-01","Observation","2007-05-20 19:55:29","H",91,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF263457B","Summer","ALTULC","Upper Salmon","2007-05-01","Observation","2007-05-20 19:56:23","H",91,FALSE,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1BF263497C","Summer","ALTULC","Upper Salmon","2007-05-13","Observation","2007-06-07 04:36:37","H",88,FALSE,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1BF263497C","Summer","ALTULC","Upper Salmon","2007-05-13","Observation","2007-06-07 04:36:41","H",88,FALSE,"sockeye"
"B2J","RIVER EXIT","3D9.1BF263497C","Summer","ALTULC","Upper Salmon","2007-05-13","Observation","2007-06-10 01:53:53","H",88,FALSE,"sockeye"
"B2J","RIVER EXIT","3D9.1BF263497C","Summer","ALTULC","Upper Salmon","2007-05-13","Observation","2007-06-10 01:53:54","H",88,FALSE,"sockeye"
"GRJ","SAMPLE TANK","3D9.1BF2634984","Summer","ALTULC","Upper Salmon","2007-05-14","Observation","2007-05-31 13:59:51","H",90,TRUE,"sockeye"
"GRJ","SAMPLE TANK","3D9.1BF2634984","Summer","ALTULC","Upper Salmon","2007-05-14","Observation","2007-05-31 13:59:52","H",90,TRUE,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF2634B15","Summer","ALTULC","Upper Salmon","2007-05-01","Observation","2007-05-17 15:46:42","H",87,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF2634B15","Summer","ALTULC","Upper Salmon","2007-05-01","Observation","2007-05-17 15:46:44","H",87,FALSE,"sockeye"
"LMJ","FULL FLOW BYPASS","3D9.1BF2634B15","Summer","ALTULC","Upper Salmon","2007-05-01","Observation","2007-05-20 20:06:34","H",87,FALSE,"sockeye"
"LMJ","ADULT FISH RETURN","3D9.1BF2634B15","Summer","ALTULC","Upper Salmon","2007-05-01","Observation","2007-05-20 20:13:17","H",87,FALSE,"sockeye"
"GRJ","ADULT FISH RETURN","3D9.1BF2634B50","Summer","ALTULC","Upper Salmon","2007-05-03","Observation","2007-05-12 21:44:58","H",95,FALSE,"sockeye"
"GRJ","ADULT FISH RETURN","3D9.1BF2634B50","Summer","ALTULC","Upper Salmon","2007-05-03","Observation","2007-05-12 21:44:59","H",95,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF2634B50","Summer","ALTULC","Upper Salmon","2007-05-03","Observation","2007-05-18 12:32:23","H",95,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF2634B50","Summer","ALTULC","Upper Salmon","2007-05-03","Observation","2007-05-18 12:32:24","H",95,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF2634B50","Summer","ALTULC","Upper Salmon","2007-05-03","Observation","2007-05-21 13:20:09","H",95,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF2634B50","Summer","ALTULC","Upper Salmon","2007-05-03","Observation","2007-05-21 13:20:10","H",95,FALSE,"sockeye"
"GRJ","ADULT FISH RETURN","3D9.1BF2634CCE","Summer","ALTULC","Upper Salmon","2007-05-01","Observation","2007-05-21 07:40:07","H",94,FALSE,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF26351C6","Summer","ALTULC","Upper Salmon","2007-04-26","Observation","2007-05-06 21:35:44","H",88,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF26351C6","Summer","ALTULC","Upper Salmon","2007-04-26","Observation","2007-05-06 21:35:46","H",88,FALSE,"sockeye"
"LMJ","A-DIVERSION","3D9.1BF26351C6","Summer","ALTULC","Upper Salmon","2007-04-26","Observation","2007-05-08 18:40:41","H",88,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF26351C6","Summer","ALTULC","Upper Salmon","2007-04-26","Observation","2007-05-08 19:25:08","H",88,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF26352B4","Summer","ALTULC","Upper Salmon","2007-05-01","Observation","2007-05-10 21:32:08","H",91,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF26352B4","Summer","ALTULC","Upper Salmon","2007-05-01","Observation","2007-05-10 21:32:09","H",91,FALSE,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF263564E","Summer","ALTULC","Upper Salmon","2007-05-13","Observation","2007-06-06 22:39:11","H",80,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF263564E","Summer","ALTULC","Upper Salmon","2007-05-13","Observation","2007-06-06 22:39:14","H",80,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1BF2635728","Summer","ALTULC","Upper Salmon","2007-05-03","Observation","2007-05-12 19:44:02","H",88,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF2635728","Summer","ALTULC","Upper Salmon","2007-05-03","Observation","2007-05-12 19:44:04","H",88,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1BF2635767","Summer","ALTULC","Upper Salmon","2007-04-27","Observation","2007-05-06 21:01:29","H",100,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF2635767","Summer","ALTULC","Upper Salmon","2007-04-27","Observation","2007-05-06 21:01:31","H",100,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF2635767","Summer","ALTULC","Upper Salmon","2007-04-27","Observation","2007-05-14 09:22:25","H",100,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF2635767","Summer","ALTULC","Upper Salmon","2007-04-27","Observation","2007-05-14 09:22:26","H",100,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF2635767","Summer","ALTULC","Upper Salmon","2007-04-27","Observation","2007-05-18 05:09:59","H",100,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF2635767","Summer","ALTULC","Upper Salmon","2007-04-27","Observation","2007-05-18 05:10:00","H",100,FALSE,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF2635C88","Summer","ALTULC","Upper Salmon","2007-05-01","Observation","2007-05-12 13:00:07","H",92,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF2635C88","Summer","ALTULC","Upper Salmon","2007-05-01","Observation","2007-05-12 13:00:10","H",92,FALSE,"sockeye"
"LMJ","B-DIVERSION","3D9.1BF2635C88","Summer","ALTULC","Upper Salmon","2007-05-01","Observation","2007-05-14 07:49:59","H",92,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF2635C88","Summer","ALTULC","Upper Salmon","2007-05-01","Observation","2007-05-14 07:58:35","H",92,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF2635C88","Summer","ALTULC","Upper Salmon","2007-05-01","Observation","2007-05-21 05:07:45","H",92,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF2635C88","Summer","ALTULC","Upper Salmon","2007-05-01","Observation","2007-05-21 05:07:46","H",92,FALSE,"sockeye"
"MLRSNI",NA,"3D9.1BF2635C88","Summer","ALTULC","Upper Salmon","2007-05-01","Recovery","2007-09-19 12:00:00","H",92,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF2635CFF","Summer","ALTULC","Upper Salmon","2007-05-06","Observation","2007-05-19 05:36:38","H",91,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF2635CFF","Summer","ALTULC","Upper Salmon","2007-05-06","Observation","2007-05-19 05:36:39","H",91,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF2636268","Summer","ALTULC","Upper Salmon","2007-05-19","Observation","2007-06-01 13:01:38","H",92,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF2636268","Summer","ALTULC","Upper Salmon","2007-05-19","Observation","2007-06-01 13:01:39","H",92,FALSE,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1BF26363F0","Summer","ALTULC","Upper Salmon","2007-05-01","Observation","2007-06-04 06:52:06","H",84,FALSE,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1BF26363F0","Summer","ALTULC","Upper Salmon","2007-05-01","Observation","2007-06-04 06:52:10","H",84,FALSE,"sockeye"
"GRJ","ADULT FISH RETURN","3D9.1BF26363F5","Summer","ALTULC","Upper Salmon","2007-04-29","Observation","2007-05-09 05:17:00","H",77,FALSE,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF26366A6","Summer","ALTULC","Upper Salmon","2007-04-30","Observation","2007-05-11 20:51:24","H",83,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF26366A6","Summer","ALTULC","Upper Salmon","2007-04-30","Observation","2007-05-11 20:51:27","H",83,FALSE,"sockeye"
"LMJ","B-DIVERSION","3D9.1BF26366A6","Summer","ALTULC","Upper Salmon","2007-04-30","Observation","2007-05-13 12:43:51","H",83,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF26366A6","Summer","ALTULC","Upper Salmon","2007-04-30","Observation","2007-05-13 13:52:55","H",83,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1BF2636C86","Summer","ALTULC","Upper Salmon","2007-04-28","Observation","2007-05-07 16:33:27","H",90,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF2636C86","Summer","ALTULC","Upper Salmon","2007-04-28","Observation","2007-05-07 16:33:28","H",90,FALSE,"sockeye"
"LMJ","FULL FLOW BYPASS","3D9.1BF2636C86","Summer","ALTULC","Upper Salmon","2007-04-28","Observation","2007-05-22 23:03:32","H",90,FALSE,"sockeye"
"LMJ","ADULT FISH RETURN","3D9.1BF2636C86","Summer","ALTULC","Upper Salmon","2007-04-28","Observation","2007-05-22 23:41:12","H",90,FALSE,"sockeye"
"JDJ","SBYC SEPARATOR GATE","3D9.1BF2636DA8","Summer","ALTULC","Upper Salmon","2007-05-04","Observation","2007-06-10 12:42:41","H",90,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF2636DA8","Summer","ALTULC","Upper Salmon","2007-05-04","Observation","2007-06-10 12:42:44","H",90,FALSE,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1BF2636DA8","Summer","ALTULC","Upper Salmon","2007-05-04","Observation","2007-06-11 20:16:08","H",90,FALSE,"sockeye"
"TWX","PRIMARY TRAWL","3D9.1BF2636DA8","Summer","ALTULC","Upper Salmon","2007-05-04","Observation","2007-06-13 10:21:34","H",90,FALSE,"sockeye"
"TWX","PRIMARY TRAWL","3D9.1BF2636DA8","Summer","ALTULC","Upper Salmon","2007-05-04","Observation","2007-06-13 10:27:39","H",90,FALSE,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1BF26370CE","Summer","ALTULC","Upper Salmon","2007-05-13","Observation","2007-06-09 03:17:44","H",94,FALSE,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1BF26370CE","Summer","ALTULC","Upper Salmon","2007-05-13","Observation","2007-06-09 03:17:47","H",94,FALSE,"sockeye"
"GRJ","ADULT FISH RETURN","3D9.1BF263779D","Summer","ALTULC","Upper Salmon","2007-04-26","Observation","2007-05-05 09:50:53","H",89,FALSE,"sockeye"
"FOUNDI",NA,"3D9.1BF263779D","Summer","ALTULC","Upper Salmon","2007-04-26","Recovery","2008-08-05 12:00:00","H",89,FALSE,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF2637876","Summer","ALTULC","Upper Salmon","2007-05-02","Observation","2007-05-19 21:35:08","H",87,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF2637876","Summer","ALTULC","Upper Salmon","2007-05-02","Observation","2007-05-19 21:35:10","H",87,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF2637E2B","Summer","ALTULC","Upper Salmon","2007-05-02","Observation","2007-05-15 23:34:09","H",98,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF2637E2B","Summer","ALTULC","Upper Salmon","2007-05-02","Observation","2007-05-15 23:34:10","H",98,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF2637E2B","Summer","ALTULC","Upper Salmon","2007-05-02","Observation","2007-05-21 20:20:31","H",98,FALSE,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF2637E2B","Summer","ALTULC","Upper Salmon","2007-05-02","Observation","2007-05-21 20:20:32","H",98,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1BF2637E94","Summer","ALTULC","Upper Salmon","2007-05-06","Observation","2007-05-27 00:15:53","H",89,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF2637E94","Summer","ALTULC","Upper Salmon","2007-05-06","Observation","2007-05-27 00:15:55","H",89,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF263804F","Summer","ALTULC","Upper Salmon","2007-05-09","Observation","2007-06-05 11:33:34","H",88,FALSE,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF263804F","Summer","ALTULC","Upper Salmon","2007-05-09","Observation","2007-06-05 11:33:35","H",88,FALSE,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF26384A1","Summer","ALTULC","Upper Salmon","2007-05-06","Observation","2007-05-21 07:55:35","H",89,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF26384A1","Summer","ALTULC","Upper Salmon","2007-05-06","Observation","2007-05-21 07:55:38","H",89,FALSE,"sockeye"
"LMJ","B-DIVERSION","3D9.1BF26384A1","Summer","ALTULC","Upper Salmon","2007-05-06","Observation","2007-05-23 09:20:00","H",89,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF26384A1","Summer","ALTULC","Upper Salmon","2007-05-06","Observation","2007-05-23 10:50:42","H",89,FALSE,"sockeye"
