"obs_site","ant","tag_id","run","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","species"
"GRA","WEIR 733","3DD.00775F35FB","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-23","Observation","2018-08-01 08:49:45","H",540,FALSE,"sockeye"
"GRA","ISO WEST","3DD.00775F35FB","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-23","Observation","2018-08-30 15:32:20","H",540,FALSE,"sockeye"
"GRA","ISO WEST","3DD.00775F35FB","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-23","Observation","2018-08-30 15:32:21","H",540,FALSE,"sockeye"
"LGRLDR",NA,"3DD.00775F35FB","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-23","Recapture","2018-08-31 07:11:25","H",540,FALSE,"sockeye"
"GRA","Ladder Exit","3DD.00775F35FB","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-23","Observation","2018-08-31 11:01:04","H",540,FALSE,"sockeye"
"GRA","Ladder Exit","3DD.00775F35FB","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-23","Observation","2018-08-31 11:01:05","H",540,FALSE,"sockeye"
"GRJ","FULL FLOW BYPASS","3DD.00775F35FB","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-23","Observation","2018-09-09 08:36:23","H",540,FALSE,"sockeye"
"GRJ","ADULT FISH RETURN","3DD.00775F35FB","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-23","Observation","2018-09-09 08:40:37","H",540,FALSE,"sockeye"
"GRA","Ladder Exit","3DD.00775F35FB","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-23","Observation","2018-09-11 05:12:48","H",540,FALSE,"sockeye"
"GRA","Ladder Exit","3DD.00775F35FB","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-23","Observation","2018-09-11 05:19:40","H",540,FALSE,"sockeye"
"GRA","Ladder Exit","3DD.00775F3F9F","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-19","Observation","2018-07-19 14:04:20","H",530,FALSE,"sockeye"
"GRA","Ladder Exit","3DD.00775F3F9F","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-19","Observation","2018-07-19 14:04:21","H",530,FALSE,"sockeye"
"GRA","Ladder Exit","3DD.00775F52E0","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-18","Observation","2018-07-18 12:03:52","H",560,FALSE,"sockeye"
"GRA","Ladder Exit","3DD.00775F52E0","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-18","Observation","2018-07-19 13:03:36","H",560,FALSE,"sockeye"
"GRA","Ladder Exit","3DD.00775F52E0","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-18","Observation","2018-07-19 13:03:37","H",560,FALSE,"sockeye"
"GRA","Ladder Exit","3DD.00775F5584","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-11","Observation","2018-07-11 13:41:58","H",470,FALSE,"sockeye"
"GRA","Ladder Exit","3DD.00775F5584","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-11","Observation","2018-07-11 13:41:59","H",470,FALSE,"sockeye"
"GRA","WEIR 733","3DD.00775F9A34","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-17","Observation","2018-07-17 14:01:26","H",540,FALSE,"sockeye"
"GRA","WEIR 733","3DD.00775F9A34","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-17","Observation","2018-07-17 14:01:27","H",540,FALSE,"sockeye"
"GRA","Ladder Exit","3DD.00775FAB77","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-16","Observation","2018-07-16 14:52:08","H",530,FALSE,"sockeye"
"GRA","ISO EAST","3DD.00775FAB77","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-16","Observation","2018-07-23 09:42:12","H",530,FALSE,"sockeye"
"GRA","ISO EAST","3DD.00775FAB77","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-16","Observation","2018-07-23 09:42:13","H",530,FALSE,"sockeye"
"LGRLDR",NA,"3DD.00775FAB77","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-16","Recapture","2018-07-23 12:44:46","H",530,FALSE,"sockeye"
"GRA","Ladder Exit","3DD.00775FAB77","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-16","Observation","2018-07-23 17:35:19","H",530,FALSE,"sockeye"
"GRA","Ladder Exit","3DD.00775FAB77","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-16","Observation","2018-07-23 17:38:17","H",530,FALSE,"sockeye"
"GRA","Ladder Exit","3DD.007760114F","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-18","Observation","2018-07-18 11:42:02","H",540,FALSE,"sockeye"
"GRA","WEIR 733","3DD.007760114F","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-18","Observation","2018-07-22 10:35:47","H",540,FALSE,"sockeye"
"GRA","WEIR 733","3DD.007760114F","Unknown","LGRLDR","Lower Snake-Tucannon","2018-07-18","Observation","2018-07-22 10:35:48","H",540,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3DD.0077A95895","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-25 21:04:38","H",NA,FALSE,"sockeye"
"GOJ","DIVERSION SBYC GATE","3DD.0077A95895","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-25 21:04:35","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3DD.0077A95895","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-19 02:49:34","H",NA,FALSE,"sockeye"
"GOJ","FULL FLOW BYPASS","3DD.0077A95895","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-21 21:10:24","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3DD.0077A95895","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-19 02:49:36","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3DD.0077A96270","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-24 13:17:07","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3DD.0077A96270","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-24 13:17:09","H",NA,FALSE,"sockeye"
"GOJ","ADULT FISH RETURN","3DD.0077A96E6B","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-24 23:22:06","H",NA,FALSE,"sockeye"
"GOJ","FULL FLOW BYPASS","3DD.0077A96E6B","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-24 23:18:58","H",NA,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3DD.0077A96EF4","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-26 20:47:49","H",NA,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3DD.0077A96EF4","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-26 20:47:50","H",NA,FALSE,"sockeye"
"LMJ","ADULT FISH RETURN","3DD.0077A97B2F","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-23 22:14:10","H",NA,FALSE,"sockeye"
"LMJ","FULL FLOW BYPASS","3DD.0077A97B2F","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-23 20:28:39","H",NA,FALSE,"sockeye"
"RFL","Instream Array","3DD.0077A97B88","Summer","REDFLC","Upper Salmon","2018-04-13","Observation","2018-04-13 18:50:08","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3DD.0077A97B88","Summer","REDFLC","Upper Salmon","2018-04-13","Observation","2018-05-08 19:48:25","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3DD.0077A97B88","Summer","REDFLC","Upper Salmon","2018-04-13","Observation","2018-05-08 19:48:27","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3DD.0077A9882F","Summer","REDFLC","Upper Salmon","2018-05-21","Observation","2018-05-27 15:31:36","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3DD.0077A9882F","Summer","REDFLC","Upper Salmon","2018-05-21","Observation","2018-05-27 15:31:34","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3DD.0077A9887A","Summer","REDFLC","Upper Salmon","2018-05-02","Observation","2018-05-10 01:31:19","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3DD.0077A9887A","Summer","REDFLC","Upper Salmon","2018-05-02","Observation","2018-05-10 01:31:21","H",NA,FALSE,"sockeye"
"GOJ","B-RACEWAY / RIVER EXIT","3DD.0077A995E6","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-28 00:12:02","H",NA,TRUE,"sockeye"
"GOJ","B-RACEWAY / RIVER EXIT","3DD.0077A995E6","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-28 00:12:01","H",NA,TRUE,"sockeye"
"GOJ","FULL FLOW BYPASS","3DD.0077A99797","Summer","REDFLC","Upper Salmon","2018-05-16","Observation","2018-05-30 01:07:03","H",NA,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3DD.0077A99797","Summer","REDFLC","Upper Salmon","2018-05-16","Observation","2018-05-31 15:06:42","H",NA,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3DD.0077A99797","Summer","REDFLC","Upper Salmon","2018-05-16","Observation","2018-06-06 19:39:36","H",NA,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3DD.0077A99797","Summer","REDFLC","Upper Salmon","2018-05-16","Observation","2018-05-31 15:06:43","H",NA,FALSE,"sockeye"
"RFL","Instream Array","3DD.0077A99797","Summer","REDFLC","Upper Salmon","2018-05-16","Observation","2018-05-16 19:17:51","H",NA,FALSE,"sockeye"
"LMJ","B-DIVERSION","3DD.0077A99797","Summer","REDFLC","Upper Salmon","2018-05-16","Observation","2018-06-02 03:49:28","H",NA,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3DD.0077A9A31F","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-28 22:06:33","H",NA,FALSE,"sockeye"
"RFL","Instream Array","3DD.0077A9A31F","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-10 19:13:32","H",NA,FALSE,"sockeye"
"LMJ","B-DIVERSION","3DD.0077A9A31F","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-31 01:20:35","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3DD.0077A9A31F","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-22 13:19:48","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3DD.0077A9A31F","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-22 13:19:50","H",NA,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3DD.0077A9A31F","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-28 22:06:32","H",NA,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3DD.0077A9A31F","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-06-06 23:57:14","H",NA,FALSE,"sockeye"
"MCJ","RIVER EXIT","3DD.0077A9A441","Summer","REDFLC","Upper Salmon","2018-05-19","Observation","2018-06-01 20:05:43","H",NA,FALSE,"sockeye"
"LMJ","A-DIVERSION","3DD.0077A9A441","Summer","REDFLC","Upper Salmon","2018-05-19","Observation","2018-05-27 20:52:06","H",NA,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3DD.0077A9A441","Summer","REDFLC","Upper Salmon","2018-05-19","Observation","2018-05-27 20:52:57","H",NA,FALSE,"sockeye"
"MCJ","RIVER EXIT","3DD.0077A9A441","Summer","REDFLC","Upper Salmon","2018-05-19","Observation","2018-06-01 20:05:45","H",NA,FALSE,"sockeye"
"RFL","Instream Array","3DD.0077A9A441","Summer","REDFLC","Upper Salmon","2018-05-19","Observation","2018-05-19 20:03:14","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3DD.0077A9A488","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-25 13:46:01","H",NA,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3DD.0077A9A488","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-31 19:51:55","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3DD.0077A9A488","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-25 13:46:03","H",NA,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3DD.0077A9A488","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-31 19:51:56","H",NA,FALSE,"sockeye"
"RFL","Instream Array","3DD.0077A9A488","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-18 16:07:17","H",NA,FALSE,"sockeye"
"LMJ","A-DIVERSION","3DD.0077A9A488","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-30 22:21:57","H",NA,FALSE,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3DD.0077A9B0D9","Summer","REDFLC","Upper Salmon","2018-05-20","Observation","2018-06-01 17:28:35","H",NA,FALSE,"sockeye"
"RFL","Instream Array","3DD.0077A9B0D9","Summer","REDFLC","Upper Salmon","2018-05-20","Observation","2018-05-20 19:14:55","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3DD.0077A9B238","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-23 19:39:52","H",NA,FALSE,"sockeye"
"GOJ","B-SEPARATOR GATE","3DD.0077A9B238","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-27 17:36:06","H",NA,FALSE,"sockeye"
"GOJ","B-RACEWAY / RIVER EXIT","3DD.0077A9B238","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-27 17:36:10","H",NA,TRUE,"sockeye"
"RFL","Instream Array","3DD.0077A9B238","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-18 17:00:03","H",NA,FALSE,"sockeye"
"GOJ","FULL FLOW BYPASS","3DD.0077A9B238","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-25 20:42:04","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3DD.0077A9B238","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-23 19:39:54","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3DD.0077A9B2B1","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-22 04:38:29","H",NA,FALSE,"sockeye"
"GOJ","DIVERSION SBYC GATE","3DD.0077A9B2B1","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-31 07:49:58","H",NA,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3DD.0077A9B2B1","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-31 07:50:00","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3DD.0077A9B2B1","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-22 04:38:31","H",NA,FALSE,"sockeye"
"GOJ","FULL FLOW BYPASS","3DD.0077A9B32E","Summer","REDFLC","Upper Salmon","2018-05-20","Observation","2018-05-27 06:41:33","H",NA,FALSE,"sockeye"
"RFL","Instream Array","3DD.0077A9B32E","Summer","REDFLC","Upper Salmon","2018-05-20","Observation","2018-05-20 18:53:54","H",NA,FALSE,"sockeye"
"GOJ","B-RACEWAY / RIVER EXIT","3DD.0077A9B32E","Summer","REDFLC","Upper Salmon","2018-05-20","Observation","2018-05-30 18:10:43","H",NA,TRUE,"sockeye"
"GOJ","B-RACEWAY / RIVER EXIT","3DD.0077A9B32E","Summer","REDFLC","Upper Salmon","2018-05-20","Observation","2018-05-30 18:10:44","H",NA,TRUE,"sockeye"
"LMJ","B-DIVERSION","3DD.0077A9B868","Summer","REDFLC","Upper Salmon","2018-05-17","Observation","2018-05-24 17:46:15","H",NA,FALSE,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3DD.0077A9B868","Summer","REDFLC","Upper Salmon","2018-05-17","Observation","2018-05-30 06:30:50","H",NA,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3DD.0077A9B868","Summer","REDFLC","Upper Salmon","2018-05-17","Observation","2018-05-25 05:10:15","H",NA,FALSE,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3DD.0077A9B868","Summer","REDFLC","Upper Salmon","2018-05-17","Observation","2018-05-30 06:30:49","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3DD.0077A9BE8E","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-19 00:40:55","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3DD.0077A9BE8E","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-19 00:40:53","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3DD.0077A9C0A8","Summer","REDFLC","Upper Salmon","2018-05-16","Observation","2018-05-23 08:21:08","H",NA,FALSE,"sockeye"
"MCJ","RIVER EXIT","3DD.0077A9C0A8","Summer","REDFLC","Upper Salmon","2018-05-16","Observation","2018-05-29 22:56:11","H",NA,FALSE,"sockeye"
"MCJ","RIVER EXIT","3DD.0077A9C0A8","Summer","REDFLC","Upper Salmon","2018-05-16","Observation","2018-05-29 22:56:12","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3DD.0077A9C0A8","Summer","REDFLC","Upper Salmon","2018-05-16","Observation","2018-05-23 08:21:06","H",NA,FALSE,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3DD.0077A9CC62","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-28 07:25:20","H",NA,FALSE,"sockeye"
"RFL","Instream Array","3DD.0077A9CC62","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-18 16:06:35","H",NA,FALSE,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3DD.0077A9CC62","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-28 07:25:21","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3DD.0077A9CC9B","Summer","REDFLC","Upper Salmon","2018-05-21","Observation","2018-05-31 11:41:38","H",NA,FALSE,"sockeye"
"RFL","Instream Array","3DD.0077A9CC9B","Summer","REDFLC","Upper Salmon","2018-05-21","Observation","2018-05-25 19:57:26","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3DD.0077A9CC9B","Summer","REDFLC","Upper Salmon","2018-05-21","Observation","2018-05-31 11:41:40","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3DD.0077A9D895","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-19 23:17:32","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3DD.0077A9D895","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-19 23:17:33","H",NA,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3DD.0077A9E192","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-22 05:10:16","H",NA,FALSE,"sockeye"
"LMJ","A-DIVERSION","3DD.0077A9E192","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-21 02:35:59","H",NA,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3DD.0077A9E192","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-22 05:10:15","H",NA,FALSE,"sockeye"
"RFL","Instream Array","3DD.0077A9E192","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-10 19:23:36","H",NA,FALSE,"sockeye"
"RFL","Instream Array","3DD.0077A9E286","Summer","REDFLC","Upper Salmon","2018-05-19","Observation","2018-05-19 15:47:38","H",NA,FALSE,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3DD.0077A9E286","Summer","REDFLC","Upper Salmon","2018-05-19","Observation","2018-05-27 12:36:10","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3DD.0077A9E286","Summer","REDFLC","Upper Salmon","2018-05-19","Observation","2018-05-23 20:38:22","H",NA,FALSE,"sockeye"
"LMJ","B-DIVERSION","3DD.0077A9E286","Summer","REDFLC","Upper Salmon","2018-05-19","Observation","2018-05-25 21:43:48","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3DD.0077A9E286","Summer","REDFLC","Upper Salmon","2018-05-19","Observation","2018-05-23 20:38:20","H",NA,FALSE,"sockeye"
"GOJ","FULL FLOW BYPASS","3DD.0077ACCAEB","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-28 13:53:05","H",NA,FALSE,"sockeye"
"GOJ","DIVERSION SBYC GATE","3DD.0077ACCAEB","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-29 12:55:38","H",NA,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3DD.0077ACCAEB","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-30 14:54:56","H",NA,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3DD.0077ACCAEB","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-29 12:55:41","H",NA,FALSE,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3DD.0077ACCAEB","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-30 14:54:59","H",NA,FALSE,"sockeye"
"JDJ","RIVER EXIT","3DD.0077ACD395","Summer","REDFLC","Upper Salmon","2018-05-17","Observation","2018-06-01 15:05:58","H",NA,FALSE,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3DD.0077ACD395","Summer","REDFLC","Upper Salmon","2018-05-17","Observation","2018-06-02 13:15:29","H",NA,FALSE,"sockeye"
"JDJ","RIVER EXIT","3DD.0077ACD395","Summer","REDFLC","Upper Salmon","2018-05-17","Observation","2018-06-01 15:05:59","H",NA,FALSE,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3DD.0077ACD395","Summer","REDFLC","Upper Salmon","2018-05-17","Observation","2018-06-02 13:15:30","H",NA,FALSE,"sockeye"
"RFL","Instream Array","3DD.0077ACD395","Summer","REDFLC","Upper Salmon","2018-05-17","Observation","2018-05-17 16:32:34","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3DD.0077ACF017","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-16 20:59:33","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3DD.0077ACF017","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-16 20:59:31","H",NA,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3DD.0077ACFA6A","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-29 20:38:53","H",NA,FALSE,"sockeye"
"GOJ","FULL FLOW BYPASS","3DD.0077ACFA6A","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-27 00:13:03","H",NA,FALSE,"sockeye"
"RFL","Instream Array","3DD.0077ACFA6A","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-18 16:06:11","H",NA,FALSE,"sockeye"
"GOJ","DIVERSION SBYC GATE","3DD.0077ACFA6A","Summer","REDFLC","Upper Salmon","2018-05-18","Observation","2018-05-29 20:38:50","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3DD.0077AD1451","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-16 22:44:14","H",NA,FALSE,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3DD.0077AD1451","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-16 22:44:16","H",NA,FALSE,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3DD.0077AD1A22","Summer","REDFLC","Upper Salmon","2018-05-10","Observation","2018-05-28 05:39:24","H",NA,FALSE,"sockeye"
